config,split,n,days,total_pnl,mean_day,sd_day,t_stat,edge_per_contract,win_rate,mean_ask,mean_bid_move_c,max_drawdown,worst_window,positive_day_fraction
d1_move2c_ask0.88_widen0c_vol2k,train,350,36,41.13159999999999,1.142544444444444,19.71734037291533,0.34767704654951237,0.007834590476190475,0.8028571428571428,0.7833142857142856,7.951428571428571,110.1891,-13.3109,0.5555555555555556
d1_move2c_ask0.88_widen1c_volall,train,824,36,-178.27549999999997,-4.952097222222225,29.98972257797171,-0.9907588593419692,-0.014423584142394818,0.787621359223301,0.7906310679611651,8.470873786407768,340.0745000000004,-13.3109,0.3611111111111111
d1_move2c_ask0.88_widen1c_vol2k,train,370,36,11.84369999999997,0.3289916666666661,19.83758081560458,0.09950558076352002,0.002133999999999995,0.7972972972972973,0.7834594594594595,7.875675675675676,110.39370000000002,-13.3109,0.4722222222222222
d1_move2c_ask0.88_widennone_volall,train,912,36,-185.43280000000004,-5.150911111111111,31.176901323427415,-0.9912937256353702,-0.013555029239766085,0.7905701754385965,0.7927960526315789,8.37280701754386,343.8682000000002,-13.3109,0.4166666666666667
d1_move2c_ask0.88_widennone_vol2k,train,372,36,2.0833000000000013,0.05786944444444412,19.654252605171656,0.017666236088534907,0.00037335125448028695,0.7956989247311828,0.7836290322580645,7.887096774193551,108.7148,-13.3109,0.4722222222222222
d1_move2c_ask0.90_widen0c_volall,train,745,36,-164.58599999999998,-4.571833333333335,28.646272762477942,-0.9575765834335787,-0.014728053691275167,0.7906040268456376,0.7940939597315435,8.946308724832216,324.6127000000004,-13.5945,0.4722222222222222
d1_move2c_ask0.90_widen0c_vol2k,train,360,36,40.32600000000002,1.1201666666666656,20.215813828923984,0.33246249974778924,0.0074677777777777815,0.8055555555555556,0.7865277777777778,8.166666666666668,118.44729999999998,-13.5945,0.5555555555555556
d1_move2c_ask0.90_widen1c_volall,train,840,36,-207.86009999999996,-5.773891666666666,29.19434138592492,-1.1866460538377528,-0.016496833333333332,0.7892857142857143,0.7945595238095238,8.786904761904761,352.06130000000013,-13.5945,0.3611111111111111
d1_move2c_ask0.90_widen1c_vol2k,train,379,36,9.206900000000005,0.25574722222222146,20.349429142200048,0.07540670171190023,0.001619507475813545,0.7994722955145118,0.7862796833773087,8.07915567282322,116.97300000000003,-13.5945,0.4722222222222222
d1_move2c_ask0.90_widennone_volall,train,927,36,-208.14319999999998,-5.781755555555557,31.27572258350323,-1.1091840721093777,-0.014968946422150303,0.7928802588996764,0.7967098166127292,8.689320388349515,349.9586000000002,-13.5945,0.3888888888888889
d1_move2c_ask0.90_widennone_vol2k,train,382,36,0.852000000000011,0.02366666666666632,20.13342975413209,0.007052946355096527,0.0001486910994764417,0.7984293193717278,0.7867277486910995,8.089005235602096,115.56750000000001,-13.5945,0.4722222222222222
d1_move3c_ask0.80_widen0c_volall,train,484,36,-158.29410000000004,-4.397058333333337,23.443014847538883,-1.125382130736044,-0.021803595041322323,0.7541322314049587,0.7633471074380165,7.057851239669422,256.65130000000016,-12.168,0.4444444444444444
d1_move3c_ask0.80_widen0c_vol2k,train,203,36,17.974900000000005,0.49930277777777715,15.858908865014932,0.18890433712469928,0.0059030870279146155,0.7783251231527094,0.7597044334975369,6.832512315270939,90.7081,-12.168,0.5
d1_move3c_ask0.80_widen1c_volall,train,556,36,-184.1293000000001,-5.11470277777778,24.27818897240291,-1.2640241288816918,-0.022077853717026388,0.7535971223021583,0.7630755395683453,6.8776978417266195,272.86740000000026,-12.168,0.4444444444444444
d1_move3c_ask0.80_widen1c_vol2k,train,215,36,-15.968800000000021,-0.44357777777777824,15.736706291236258,-0.16912475948978187,-0.0049515658914728745,0.7674418604651163,0.7596744186046511,6.758139534883722,106.88020000000003,-12.168,0.5277777777777778
d1_move3c_ask0.80_widennone_volall,train,612,36,-167.60880000000012,-4.655800000000003,25.64869147899306,-1.0891315848560672,-0.01825803921568629,0.7581699346405228,0.7638562091503268,6.756535947712418,246.9107000000004,-12.168,0.4444444444444444
d1_move3c_ask0.80_widennone_vol2k,train,217,36,-24.584600000000023,-0.6829055555555562,15.32755032512081,-0.26732473529171347,-0.007552872503840253,0.7649769585253456,0.7598156682027649,6.7695852534562215,106.88020000000003,-12.168,0.5277777777777778
