ticker,coin,coin_order,close_ts,close_dt,day,minute,side,won,entry_ml,entry_bid,entry_ask,entry_vol,bid_d1,ask_d1,bid_d2,ask_d2,bid_d3,ask_d3,bid_d4,ask_d4,bid_d5,ask_d5,trade_price,fee,pnl,contracts,population
KXHYPE15M-26JUL080715-15,HYPE,5,1783509300,2026-07-08 11:15:00+00:00,2026-07-08,15,no,1,14.0,0.65,0.6699999999999999,198.46,0.49,0.5,0.64,0.6599999999999999,0.64,0.6599999999999999,0.75,0.76,0.64,0.6599999999999999,0.6599999999999999,0.3142,6.485800000000002,20,all
KXHYPE15M-26JUL080915-15,HYPE,5,1783516500,2026-07-08 13:15:00+00:00,2026-07-08,15,no,1,14.0,0.74,0.75,1070.44,0.69,0.71,0.73,0.74,0.79,0.8,0.81,0.83,0.85,0.87,0.74,0.2694,4.9306,20,all
KXXRP15M-26JUL080930-30,XRP,3,1783517400,2026-07-08 13:30:00+00:00,2026-07-08,30,no,1,14.0,0.6799999999999999,0.69,178.89,0.74,0.76,0.62,0.63,0.62,0.63,0.77,0.78,0.8,0.81,0.63,0.3264,7.073600000000001,20,all
KXETH15M-26JUL080945-45,ETH,1,1783518300,2026-07-08 13:45:00+00:00,2026-07-08,45,yes,1,14.0,0.71,0.72,2339.07,0.67,0.68,0.78,0.79,0.77,0.78,0.81,0.82,0.74,0.75,0.79,0.2323,3.9676999999999993,20,all
KXXRP15M-26JUL081000-00,XRP,3,1783519200,2026-07-08 14:00:00+00:00,2026-07-08,0,no,1,14.0,0.65,0.6599999999999999,269.55,0.47,0.48,0.7,0.72,0.7,0.72,0.8200000000000001,0.83,0.79,0.8,0.72,0.2823,5.3177,20,all
KXXRP15M-26JUL081030-30,XRP,3,1783521000,2026-07-08 14:30:00+00:00,2026-07-08,30,no,1,14.0,0.72,0.73,320.94,0.83,0.85,0.79,0.8,0.73,0.75,0.64,0.6599999999999999,0.38,0.39,0.8,0.224,3.775999999999999,20,all
KXDOGE15M-26JUL081045-45,DOGE,4,1783521900,2026-07-08 14:45:00+00:00,2026-07-08,45,no,1,14.0,0.65,0.7,11.57,0.55,0.5900000000000001,0.5900000000000001,0.65,0.5900000000000001,0.6,0.43999999999999995,0.47,0.6599999999999999,0.69,0.65,0.3185,6.6815,20,all
KXSOL15M-26JUL081100-00,SOL,2,1783522800,2026-07-08 15:00:00+00:00,2026-07-08,0,no,0,14.0,0.7,0.71,1498.36,0.64,0.65,0.62,0.64,0.62,0.64,0.75,0.77,0.78,0.79,0.64,0.3226,-13.1226,20,all
KXSOL15M-26JUL081215-15,SOL,2,1783527300,2026-07-08 16:15:00+00:00,2026-07-08,15,yes,1,14.0,0.7,0.71,381.39,0.56,0.57,0.71,0.73,0.62,0.64,0.68,0.7,0.81,0.83,0.73,0.276,5.1240000000000006,20,all
KXSOL15M-26JUL081400-00,SOL,2,1783533600,2026-07-08 18:00:00+00:00,2026-07-08,0,no,1,14.0,0.7,0.71,576.95,0.62,0.63,0.63,0.64,0.76,0.78,0.69,0.7,0.61,0.63,0.64,0.3226,6.8774,20,all
KXBTC15M-26JUL081415-15,BTC,0,1783534500,2026-07-08 18:15:00+00:00,2026-07-08,15,yes,1,14.0,0.73,0.75,123233.94,0.87,0.88,0.7,0.71,0.84,0.85,0.85,0.87,0.87,0.88,0.71,0.2883,5.511700000000001,20,all
KXETH15M-26JUL081445-45,ETH,1,1783536300,2026-07-08 18:45:00+00:00,2026-07-08,45,no,1,14.0,0.71,0.73,2667.46,0.78,0.79,0.74,0.75,0.89,0.9,0.924,0.925,0.967,0.976,0.75,0.2625,4.7375,20,all
KXBTC15M-26JUL081500-00,BTC,0,1783537200,2026-07-08 19:00:00+00:00,2026-07-08,0,yes,1,14.0,0.65,0.66,134527.23,0.75,0.76,0.74,0.75,0.81,0.82,0.917,0.919,0.945,0.948,0.75,0.2625,4.7375,20,all
KXBTC15M-26JUL081515-15,BTC,0,1783538100,2026-07-08 19:15:00+00:00,2026-07-08,15,yes,0,14.0,0.77,0.78,116030.77,0.65,0.66,0.59,0.6,0.62,0.63,0.5,0.51,0.42,0.44,0.6,0.336,-12.336,20,all
KXHYPE15M-26JUL081615-15,HYPE,5,1783541700,2026-07-08 20:15:00+00:00,2026-07-08,15,no,0,14.0,0.6799999999999999,0.69,1834.7,0.6,0.62,0.5800000000000001,0.6,0.53,0.55,0.41000000000000003,0.43000000000000005,0.22999999999999998,0.24,0.6,0.336,-12.336,20,all
KXHYPE15M-26JUL081700-00,HYPE,5,1783544400,2026-07-08 21:00:00+00:00,2026-07-08,0,no,1,14.0,0.65,0.6699999999999999,1626.91,0.7,0.71,0.71,0.73,0.6699999999999999,0.6799999999999999,0.7,0.72,0.76,0.78,0.73,0.276,5.1240000000000006,20,all
KXSOL15M-26JUL081715-15,SOL,2,1783545300,2026-07-08 21:15:00+00:00,2026-07-08,15,no,1,14.0,0.69,0.7,406.65,0.6599999999999999,0.6699999999999999,0.7,0.72,0.6599999999999999,0.6699999999999999,0.72,0.73,0.56,0.5800000000000001,0.72,0.2823,5.3177,20,all
KXHYPE15M-26JUL081730-30,HYPE,5,1783546200,2026-07-08 21:30:00+00:00,2026-07-08,30,no,1,14.0,0.7,0.71,2128.59,0.7,0.72,0.71,0.72,0.902,0.91,0.92,0.931,0.925,0.9339999999999999,0.72,0.2823,5.3177,20,all
KXXRP15M-26JUL081745-45,XRP,3,1783547100,2026-07-08 21:45:00+00:00,2026-07-08,45,yes,1,14.0,0.65,0.67,380.62,0.71,0.73,0.69,0.7,0.7,0.71,0.73,0.75,0.63,0.65,0.7,0.294,5.706000000000001,20,all
KXBTC15M-26JUL081800-00,BTC,0,1783548000,2026-07-08 22:00:00+00:00,2026-07-08,0,yes,1,14.0,0.65,0.66,83449.77,0.65,0.66,0.71,0.72,0.71,0.72,0.74,0.75,0.67,0.68,0.72,0.2823,5.3177,20,all
KXHYPE15M-26JUL081815-15,HYPE,5,1783548900,2026-07-08 22:15:00+00:00,2026-07-08,15,yes,1,14.0,0.68,0.69,1670.53,0.65,0.67,0.75,0.76,0.84,0.85,0.8,0.81,0.89,0.9,0.76,0.2554,4.5446,20,all
KXXRP15M-26JUL081830-30,XRP,3,1783549800,2026-07-08 22:30:00+00:00,2026-07-08,30,yes,1,14.0,0.71,0.72,679.84,0.78,0.79,0.75,0.77,0.53,0.54,0.61,0.63,0.44,0.46,0.77,0.248,4.351999999999999,20,all
KXETH15M-26JUL082045-45,ETH,1,1783557900,2026-07-09 00:45:00+00:00,2026-07-09,45,yes,0,14.0,0.66,0.67,2429.56,0.45,0.46,0.66,0.67,0.38,0.39,0.4,0.41,0.26,0.27,0.67,0.3096,-13.7096,20,all
KXDOGE15M-26JUL082145-45,DOGE,4,1783561500,2026-07-09 01:45:00+00:00,2026-07-09,45,no,1,14.0,0.75,0.77,18.67,0.63,0.6799999999999999,0.61,0.65,0.73,0.77,0.8,0.84,0.8,0.83,0.65,0.3185,6.6815,20,all
KXBTC15M-26JUL082200-00,BTC,0,1783562400,2026-07-09 02:00:00+00:00,2026-07-09,0,no,1,14.0,0.6599999999999999,0.6699999999999999,129669.48,0.7,0.71,0.7,0.71,0.73,0.74,0.6799999999999999,0.69,0.908,0.911,0.71,0.2883,5.511700000000001,20,all
KXXRP15M-26JUL082215-15,XRP,3,1783563300,2026-07-09 02:15:00+00:00,2026-07-09,15,yes,1,14.0,0.65,0.68,943.85,0.72,0.74,0.69,0.7,0.72,0.73,0.83,0.85,0.89,0.9,0.7,0.294,5.706000000000001,20,all
KXDOGE15M-26JUL082315-15,DOGE,4,1783566900,2026-07-09 03:15:00+00:00,2026-07-09,15,no,0,14.0,0.71,0.73,871.53,0.51,0.55,0.56,0.6,0.52,0.5700000000000001,0.7,0.75,0.5800000000000001,0.62,0.6,0.336,-12.336,20,all
KXETH15M-26JUL090145-45,ETH,1,1783575900,2026-07-09 05:45:00+00:00,2026-07-09,45,no,0,14.0,0.6699999999999999,0.6799999999999999,2279.25,0.6,0.61,0.69,0.7,0.55,0.56,0.38,0.39,0.4,0.41000000000000003,0.7,0.294,-14.294,20,all
KXETH15M-26JUL090215-15,ETH,1,1783577700,2026-07-09 06:15:00+00:00,2026-07-09,15,yes,0,14.0,0.74,0.75,6091.09,0.76,0.77,0.78,0.79,0.81,0.82,0.67,0.68,0.71,0.72,0.79,0.2323,-16.0323,20,all
KXXRP15M-26JUL090245-45,XRP,3,1783579500,2026-07-09 06:45:00+00:00,2026-07-09,45,no,1,14.0,0.65,0.6599999999999999,409.27,0.69,0.71,0.78,0.79,0.71,0.73,0.7,0.72,0.73,0.74,0.79,0.2323,3.9676999999999993,20,all
KXXRP15M-26JUL090730-30,XRP,3,1783596600,2026-07-09 11:30:00+00:00,2026-07-09,30,no,1,14.0,0.69,0.7,474.76,0.65,0.6599999999999999,0.64,0.6599999999999999,0.53,0.54,0.77,0.81,0.56,0.5800000000000001,0.6599999999999999,0.3142,6.485800000000002,20,all
KXXRP15M-26JUL090900-00,XRP,3,1783602000,2026-07-09 13:00:00+00:00,2026-07-09,0,no,0,14.0,0.76,0.78,745.37,0.8200000000000001,0.83,0.62,0.65,0.69,0.71,0.6799999999999999,0.7,0.61,0.63,0.65,0.3185,-13.3185,20,all
KXXRP15M-26JUL091030-30,XRP,3,1783607400,2026-07-09 14:30:00+00:00,2026-07-09,30,no,1,14.0,0.74,0.75,1112.38,0.65,0.6599999999999999,0.72,0.74,0.75,0.76,0.8,0.81,0.89,0.9,0.74,0.2694,4.9306,20,all
KXETH15M-26JUL091045-45,ETH,1,1783608300,2026-07-09 14:45:00+00:00,2026-07-09,45,no,0,14.0,0.65,0.6599999999999999,1756.96,0.6599999999999999,0.6699999999999999,0.63,0.64,0.69,0.7,0.6799999999999999,0.69,0.63,0.64,0.64,0.3226,-13.1226,20,all
KXSOL15M-26JUL091245-45,SOL,2,1783615500,2026-07-09 16:45:00+00:00,2026-07-09,45,yes,1,14.0,0.66,0.68,352.97,0.68,0.7,0.65,0.66,0.69,0.71,0.7,0.72,0.77,0.78,0.66,0.3142,6.485799999999999,20,all
KXSOL15M-26JUL091500-00,SOL,2,1783623600,2026-07-09 19:00:00+00:00,2026-07-09,0,yes,1,14.0,0.65,0.69,1027.03,0.68,0.7,0.6,0.62,0.62,0.63,0.49,0.52,0.41,0.42,0.62,0.3299,7.270099999999999,20,all
KXSOL15M-26JUL091515-15,SOL,2,1783624500,2026-07-09 19:15:00+00:00,2026-07-09,15,no,1,14.0,0.73,0.74,568.93,0.65,0.6699999999999999,0.65,0.6599999999999999,0.76,0.77,0.5800000000000001,0.6,0.71,0.72,0.6599999999999999,0.3142,6.485800000000002,20,all
KXHYPE15M-26JUL091615-15,HYPE,5,1783628100,2026-07-09 20:15:00+00:00,2026-07-09,15,yes,1,14.0,0.66,0.67,438.64,0.63,0.65,0.63,0.64,0.6,0.61,0.63,0.65,0.74,0.75,0.64,0.3226,6.8774,20,all
KXHYPE15M-26JUL091630-30,HYPE,5,1783629000,2026-07-09 20:30:00+00:00,2026-07-09,30,yes,1,14.0,0.65,0.66,777.76,0.54,0.55,0.63,0.64,0.58,0.59,0.45,0.46,0.51,0.53,0.64,0.3226,6.8774,20,all
KXXRP15M-26JUL091700-00,XRP,3,1783630800,2026-07-09 21:00:00+00:00,2026-07-09,0,no,1,14.0,0.6599999999999999,0.6699999999999999,826.53,0.61,0.63,0.6699999999999999,0.69,0.73,0.74,0.87,0.89,0.929,0.933,0.69,0.2995,5.900500000000001,20,all
KXBTC15M-26JUL091715-15,BTC,0,1783631700,2026-07-09 21:15:00+00:00,2026-07-09,15,yes,1,14.0,0.67,0.69,131919.43,0.76,0.77,0.72,0.73,0.77,0.78,0.82,0.83,0.87,0.88,0.73,0.276,5.1240000000000006,20,all
KXSOL15M-26JUL091745-45,SOL,2,1783633500,2026-07-09 21:45:00+00:00,2026-07-09,45,yes,0,14.0,0.65,0.66,204.99,0.65,0.66,0.58,0.6,0.65,0.66,0.62,0.64,0.55,0.56,0.6,0.336,-12.336,20,all
KXDOGE15M-26JUL091800-00,DOGE,4,1783634400,2026-07-09 22:00:00+00:00,2026-07-09,0,yes,1,14.0,0.69,0.74,284.71,0.74,0.76,0.66,0.71,0.7,0.74,0.73,0.74,0.83,0.86,0.71,0.2883,5.511700000000001,20,all
KXHYPE15M-26JUL091945-45,HYPE,5,1783640700,2026-07-09 23:45:00+00:00,2026-07-09,45,no,1,14.0,0.6599999999999999,0.6699999999999999,822.16,0.7,0.71,0.6,0.61,0.6699999999999999,0.6799999999999999,0.69,0.71,0.69,0.71,0.61,0.3331,7.466900000000001,20,all
KXHYPE15M-26JUL092015-15,HYPE,5,1783642500,2026-07-10 00:15:00+00:00,2026-07-10,15,no,1,14.0,0.6599999999999999,0.69,939.07,0.75,0.76,0.72,0.73,0.6799999999999999,0.69,0.75,0.77,0.71,0.74,0.73,0.276,5.1240000000000006,20,all
KXETH15M-26JUL092030-30,ETH,1,1783643400,2026-07-10 00:30:00+00:00,2026-07-10,30,yes,0,14.0,0.72,0.73,2985.83,0.52,0.53,0.59,0.6,0.6,0.61,0.69,0.71,0.73,0.74,0.6,0.336,-12.336,20,all
KXDOGE15M-26JUL092045-45,DOGE,4,1783644300,2026-07-10 00:45:00+00:00,2026-07-10,45,yes,1,14.0,0.67,0.69,178.43,0.51,0.57,0.57,0.62,0.26,0.27,0.14,0.19,0.21,0.25,0.62,0.3299,7.270099999999999,20,all
KXXRP15M-26JUL092100-00,XRP,3,1783645200,2026-07-10 01:00:00+00:00,2026-07-10,0,no,0,14.0,0.6699999999999999,0.69,182.5,0.62,0.64,0.62,0.64,0.6799999999999999,0.7,0.6799999999999999,0.7,0.64,0.6699999999999999,0.64,0.3226,-13.1226,20,all
KXXRP15M-26JUL092130-30,XRP,3,1783647000,2026-07-10 01:30:00+00:00,2026-07-10,30,yes,1,14.0,0.67,0.69,990.72,0.62,0.64,0.66,0.68,0.84,0.85,0.905,0.914,0.945,0.954,0.68,0.3047,6.095299999999998,20,all
KXXRP15M-26JUL092145-45,XRP,3,1783647900,2026-07-10 01:45:00+00:00,2026-07-10,45,no,1,14.0,0.7,0.71,649.73,0.6699999999999999,0.6799999999999999,0.77,0.79,0.79,0.8,0.8200000000000001,0.84,0.84,0.86,0.79,0.2323,3.9676999999999993,20,all
KXHYPE15M-26JUL092215-15,HYPE,5,1783649700,2026-07-10 02:15:00+00:00,2026-07-10,15,yes,1,14.0,0.67,0.69,1405.56,0.61,0.62,0.65,0.68,0.67,0.68,0.8,0.81,0.84,0.85,0.68,0.3047,6.095299999999998,20,all
KXDOGE15M-26JUL092345-45,DOGE,4,1783655100,2026-07-10 03:45:00+00:00,2026-07-10,45,no,0,14.0,0.71,0.72,860.66,0.6699999999999999,0.7,0.65,0.69,0.6699999999999999,0.7,0.6599999999999999,0.71,0.36,0.38,0.69,0.2995,-14.099499999999999,20,all
KXBTC15M-26JUL100000-00,BTC,0,1783656000,2026-07-10 04:00:00+00:00,2026-07-10,0,yes,1,14.0,0.68,0.69,121935.19,0.69,0.7,0.79,0.8,0.85,0.86,0.84,0.85,0.81,0.82,0.8,0.224,3.775999999999999,20,all
KXBTC15M-26JUL100115-15,BTC,0,1783660500,2026-07-10 05:15:00+00:00,2026-07-10,15,no,1,14.0,0.71,0.72,184664.38,0.79,0.8,0.76,0.77,0.83,0.84,0.7,0.71,0.7,0.71,0.77,0.248,4.351999999999999,20,all
KXHYPE15M-26JUL100245-45,HYPE,5,1783665900,2026-07-10 06:45:00+00:00,2026-07-10,45,yes,0,14.0,0.67,0.68,420.53,0.68,0.7,0.61,0.62,0.53,0.54,0.5,0.52,0.6,0.61,0.62,0.3299,-12.7299,20,all
KXETH15M-26JUL100315-15,ETH,1,1783667700,2026-07-10 07:15:00+00:00,2026-07-10,15,no,0,14.0,0.6699999999999999,0.6799999999999999,6196.2,0.6599999999999999,0.6799999999999999,0.65,0.6599999999999999,0.69,0.7,0.55,0.56,0.5900000000000001,0.61,0.6599999999999999,0.3142,-13.514199999999999,20,all
KXETH15M-26JUL100515-15,ETH,1,1783674900,2026-07-10 09:15:00+00:00,2026-07-10,15,no,1,14.0,0.69,0.7,4135.25,0.79,0.8,0.61,0.62,0.51,0.52,0.49,0.51,0.5800000000000001,0.6,0.62,0.3299,7.270099999999999,20,all
KXETH15M-26JUL100600-00,ETH,1,1783677600,2026-07-10 10:00:00+00:00,2026-07-10,0,yes,1,14.0,0.68,0.69,1456.82,0.77,0.78,0.68,0.7,0.46,0.47,0.54,0.56,0.38,0.39,0.7,0.294,5.706000000000001,20,all
KXSOL15M-26JUL100630-30,SOL,2,1783679400,2026-07-10 10:30:00+00:00,2026-07-10,30,yes,1,14.0,0.69,0.7,712.56,0.86,0.88,0.77,0.78,0.87,0.89,0.85,0.87,0.81,0.82,0.78,0.2403,4.159699999999999,20,all
KXETH15M-26JUL100745-45,ETH,1,1783683900,2026-07-10 11:45:00+00:00,2026-07-10,45,no,1,14.0,0.6799999999999999,0.69,3834.97,0.76,0.77,0.75,0.76,0.81,0.8200000000000001,0.84,0.85,0.87,0.88,0.76,0.2554,4.5446,20,all
KXDOGE15M-26JUL100800-00,DOGE,4,1783684800,2026-07-10 12:00:00+00:00,2026-07-10,0,yes,1,14.0,0.66,0.7,123.02,0.64,0.69,0.64,0.66,0.75,0.76,0.81,0.84,0.87,0.88,0.66,0.3142,6.485799999999999,20,all
KXHYPE15M-26JUL100830-30,HYPE,5,1783686600,2026-07-10 12:30:00+00:00,2026-07-10,30,no,0,14.0,0.6699999999999999,0.6799999999999999,663.32,0.6799999999999999,0.69,0.6699999999999999,0.6799999999999999,0.65,0.6599999999999999,0.62,0.63,0.72,0.73,0.6799999999999999,0.3047,-13.904699999999998,20,all
KXHYPE15M-26JUL101130-30,HYPE,5,1783697400,2026-07-10 15:30:00+00:00,2026-07-10,30,yes,1,14.0,0.69,0.71,898.33,0.8,0.81,0.71,0.72,0.73,0.75,0.68,0.69,0.79,0.8,0.72,0.2823,5.3177,20,all
KXDOGE15M-26JUL101230-30,DOGE,4,1783701000,2026-07-10 16:30:00+00:00,2026-07-10,30,yes,0,14.0,0.67,0.7,701.4,0.8,0.81,0.65,0.7,0.56,0.6,0.74,0.77,0.64,0.69,0.7,0.294,-14.294,20,all
KXDOGE15M-26JUL101300-00,DOGE,4,1783702800,2026-07-10 17:00:00+00:00,2026-07-10,0,no,0,14.0,0.65,0.6699999999999999,582.53,0.62,0.6799999999999999,0.5700000000000001,0.61,0.54,0.5700000000000001,0.5700000000000001,0.61,0.32999999999999996,0.33999999999999997,0.61,0.3331,-12.5331,20,all
KXXRP15M-26JUL101415-15,XRP,3,1783707300,2026-07-10 18:15:00+00:00,2026-07-10,15,yes,1,14.0,0.67,0.68,623.65,0.68,0.69,0.7,0.71,0.73,0.75,0.72,0.73,0.76,0.78,0.71,0.2883,5.511700000000001,20,all
KXSOL15M-26JUL101430-30,SOL,2,1783708200,2026-07-10 18:30:00+00:00,2026-07-10,30,no,1,14.0,0.6599999999999999,0.6699999999999999,230.46,0.5900000000000001,0.61,0.5900000000000001,0.6,0.6799999999999999,0.7,0.52,0.55,0.5800000000000001,0.5900000000000001,0.6,0.336,7.664,20,all
KXBTC15M-26JUL101615-15,BTC,0,1783714500,2026-07-10 20:15:00+00:00,2026-07-10,15,no,1,14.0,0.65,0.6599999999999999,92411.75,0.7,0.71,0.73,0.74,0.84,0.85,0.87,0.88,0.86,0.87,0.74,0.2694,4.9306,20,all
KXDOGE15M-26JUL101630-30,DOGE,4,1783715400,2026-07-10 20:30:00+00:00,2026-07-10,30,no,1,14.0,0.73,0.75,112.9,0.38,0.41000000000000003,0.63,0.64,0.6,0.62,0.6799999999999999,0.73,0.919,0.92,0.64,0.3226,6.8774,20,all
KXETH15M-26JUL101700-00,ETH,1,1783717200,2026-07-10 21:00:00+00:00,2026-07-10,0,no,1,14.0,0.69,0.7,4424.66,0.65,0.6599999999999999,0.61,0.62,0.51,0.52,0.47,0.48,0.48,0.5,0.62,0.3299,7.270099999999999,20,all
KXETH15M-26JUL101745-45,ETH,1,1783719900,2026-07-10 21:45:00+00:00,2026-07-10,45,yes,1,14.0,0.71,0.72,2557.11,0.7,0.72,0.66,0.67,0.63,0.65,0.72,0.74,0.79,0.8,0.67,0.3096,6.2904,20,all
KXXRP15M-26JUL101830-30,XRP,3,1783722600,2026-07-10 22:30:00+00:00,2026-07-10,30,no,0,14.0,0.6799999999999999,0.69,1110.75,0.64,0.65,0.61,0.62,0.6799999999999999,0.69,0.6,0.61,0.61,0.64,0.62,0.3299,-12.7299,20,all
KXHYPE15M-26JUL101930-30,HYPE,5,1783726200,2026-07-10 23:30:00+00:00,2026-07-10,30,yes,1,14.0,0.65,0.66,816.38,0.65,0.68,0.61,0.62,0.63,0.66,0.53,0.54,0.51,0.53,0.62,0.3299,7.270099999999999,20,all
KXETH15M-26JUL101945-45,ETH,1,1783727100,2026-07-10 23:45:00+00:00,2026-07-10,45,no,1,14.0,0.6699999999999999,0.69,1350.48,0.75,0.76,0.74,0.75,0.76,0.77,0.62,0.63,0.55,0.5800000000000001,0.75,0.2625,4.7375,20,all
KXXRP15M-26JUL102100-00,XRP,3,1783731600,2026-07-11 01:00:00+00:00,2026-07-11,0,no,0,14.0,0.6599999999999999,0.6799999999999999,811.72,0.71,0.72,0.6799999999999999,0.72,0.6599999999999999,0.7,0.76,0.8,0.73,0.77,0.72,0.2823,-14.682299999999998,20,all
KXBTC15M-26JUL102115-15,BTC,0,1783732500,2026-07-11 01:15:00+00:00,2026-07-11,15,no,0,14.0,0.6599999999999999,0.6699999999999999,118831.15,0.63,0.64,0.64,0.65,0.64,0.65,0.52,0.53,0.39,0.4,0.65,0.3185,-13.3185,20,all
KXETH15M-26JUL102230-30,ETH,1,1783737000,2026-07-11 02:30:00+00:00,2026-07-11,30,yes,1,14.0,0.65,0.66,2082.4,0.69,0.71,0.67,0.69,0.77,0.78,0.79,0.8,0.77,0.79,0.69,0.2995,5.900500000000001,20,all
KXDOGE15M-26JUL110115-15,DOGE,4,1783746900,2026-07-11 05:15:00+00:00,2026-07-11,15,no,0,14.0,0.6799999999999999,0.69,1005.82,0.49,0.54,0.6,0.63,0.54,0.6,0.44999999999999996,0.51,0.4,0.44999999999999996,0.63,0.3264,-12.9264,20,all
KXBTC15M-26JUL110130-30,BTC,0,1783747800,2026-07-11 05:30:00+00:00,2026-07-11,30,no,0,14.0,0.6799999999999999,0.69,91593.96,0.77,0.78,0.63,0.64,0.64,0.65,0.83,0.84,0.85,0.86,0.64,0.3226,-13.1226,20,all
KXDOGE15M-26JUL110215-15,DOGE,4,1783750500,2026-07-11 06:15:00+00:00,2026-07-11,15,no,0,14.0,0.6599999999999999,0.72,1364.6,0.6799999999999999,0.73,0.72,0.77,0.72,0.76,0.73,0.77,0.72,0.75,0.77,0.248,-15.648,20,all
KXDOGE15M-26JUL110230-30,DOGE,4,1783751400,2026-07-11 06:30:00+00:00,2026-07-11,30,no,0,14.0,0.65,0.6599999999999999,978.49,0.7,0.72,0.62,0.6699999999999999,0.31999999999999995,0.36,0.33999999999999997,0.38,0.48,0.5,0.6699999999999999,0.3096,-13.709599999999998,20,all
KXDOGE15M-26JUL110300-00,DOGE,4,1783753200,2026-07-11 07:00:00+00:00,2026-07-11,0,no,1,14.0,0.6699999999999999,0.71,297.07,0.8,0.83,0.77,0.8,0.75,0.8,0.84,0.88,0.88,0.9,0.8,0.224,3.775999999999999,20,all
KXXRP15M-26JUL110500-00,XRP,3,1783760400,2026-07-11 09:00:00+00:00,2026-07-11,0,yes,1,14.0,0.67,0.68,379.59,0.7,0.73,0.71,0.74,0.76,0.78,0.57,0.58,0.61,0.65,0.74,0.2694,4.9306,20,all
KXETH15M-26JUL110530-30,ETH,1,1783762200,2026-07-11 09:30:00+00:00,2026-07-11,30,yes,1,14.0,0.66,0.67,2867.19,0.68,0.69,0.67,0.68,0.71,0.72,0.46,0.47,0.39,0.4,0.68,0.3047,6.095299999999998,20,all
KXHYPE15M-26JUL110600-00,HYPE,5,1783764000,2026-07-11 10:00:00+00:00,2026-07-11,0,no,1,14.0,0.65,0.6599999999999999,242.74,0.73,0.74,0.5900000000000001,0.61,0.6699999999999999,0.6799999999999999,0.62,0.64,0.63,0.65,0.61,0.3331,7.466900000000001,20,all
KXBTC15M-26JUL110630-30,BTC,0,1783765800,2026-07-11 10:30:00+00:00,2026-07-11,30,no,1,14.0,0.65,0.6599999999999999,84805.31,0.73,0.74,0.72,0.73,0.77,0.78,0.85,0.86,0.84,0.85,0.73,0.276,5.1240000000000006,20,all
KXSOL15M-26JUL110715-15,SOL,2,1783768500,2026-07-11 11:15:00+00:00,2026-07-11,15,no,1,14.0,0.65,0.6699999999999999,2674.27,0.71,0.72,0.71,0.72,0.61,0.64,0.63,0.6699999999999999,0.28,0.30000000000000004,0.72,0.2823,5.3177,20,all
KXETH15M-26JUL110800-00,ETH,1,1783771200,2026-07-11 12:00:00+00:00,2026-07-11,0,no,0,14.0,0.6599999999999999,0.6799999999999999,1785.17,0.69,0.71,0.6,0.62,0.5,0.51,0.43000000000000005,0.47,0.6599999999999999,0.6699999999999999,0.62,0.3299,-12.7299,20,all
KXXRP15M-26JUL110930-30,XRP,3,1783776600,2026-07-11 13:30:00+00:00,2026-07-11,30,no,0,14.0,0.73,0.74,529.91,0.75,0.78,0.6,0.63,0.52,0.54,0.30000000000000004,0.31000000000000005,0.18000000000000005,0.18999999999999995,0.63,0.3264,-12.9264,20,all
KXHYPE15M-26JUL111015-15,HYPE,5,1783779300,2026-07-11 14:15:00+00:00,2026-07-11,15,yes,1,14.0,0.73,0.74,495.04,0.61,0.66,0.75,0.76,0.76,0.77,0.8,0.81,0.79,0.8,0.76,0.2554,4.5446,20,all
KXHYPE15M-26JUL111030-30,HYPE,5,1783780200,2026-07-11 14:30:00+00:00,2026-07-11,30,no,0,14.0,0.6799999999999999,0.69,719.67,0.6799999999999999,0.69,0.65,0.6699999999999999,0.48,0.49,0.31999999999999995,0.32999999999999996,0.25,0.26,0.6699999999999999,0.3096,-13.709599999999998,20,all
KXETH15M-26JUL111100-00,ETH,1,1783782000,2026-07-11 15:00:00+00:00,2026-07-11,0,no,1,14.0,0.6699999999999999,0.6799999999999999,13586.0,0.61,0.62,0.6,0.61,0.55,0.56,0.79,0.8,0.8,0.81,0.61,0.3331,7.466900000000001,20,all
KXETH15M-26JUL111115-15,ETH,1,1783782900,2026-07-11 15:15:00+00:00,2026-07-11,15,yes,1,14.0,0.66,0.67,2745.59,0.77,0.78,0.67,0.68,0.8,0.81,0.88,0.89,0.84,0.85,0.68,0.3047,6.095299999999998,20,all
KXDOGE15M-26JUL111130-30,DOGE,4,1783783800,2026-07-11 15:30:00+00:00,2026-07-11,30,no,0,14.0,0.6799999999999999,0.69,389.77,0.62,0.63,0.62,0.64,0.71,0.75,0.75,0.8,0.69,0.72,0.64,0.3226,-13.1226,20,all
KXSOL15M-26JUL111230-30,SOL,2,1783787400,2026-07-11 16:30:00+00:00,2026-07-11,30,no,1,14.0,0.6599999999999999,0.6699999999999999,282.23,0.72,0.75,0.72,0.74,0.6699999999999999,0.7,0.55,0.56,0.6699999999999999,0.6799999999999999,0.74,0.2694,4.9306,20,all
KXSOL15M-26JUL111430-30,SOL,2,1783794600,2026-07-11 18:30:00+00:00,2026-07-11,30,yes,1,14.0,0.67,0.69,694.77,0.76,0.77,0.79,0.8,0.69,0.71,0.76,0.77,0.83,0.85,0.8,0.224,3.775999999999999,20,all
