ticker,series,side,frontier_bid,distance_c,multiplier,pool_reward,target,cumulative_ahead,guaranteed_capacity,rest_fraction,min_qty_for_1usd,modeled_reward,worst_one_fill_loss,reward_to_loss,fits_frontier,arithmetic_cover,scalable_candidate,reward_day_if_repeated
KXDCGOLFVISITCOUNT-26AUG-3,KXDCGOLFVISITCOUNT,no,0.82,3.0000000000000027,0.1249999999999997,200.0,1000.0,813.01,186,0.5,161,1.0012126488604185,132.01999999999998,0.007583795249662313,True,False,False,0.18438750119696587
KXRAIN-26AUG07-PHX,KXRAIN,no,0.82,2.0000000000000018,0.2499999999999997,100.0,1000.0,152.81,847,0.5,162,1.0023511941591374,132.84,0.007545552500445178,True,False,False,0.5301155537376003
KXVOTEPRIMARY-FLPRIMARY25D26OLAROLAR-40,KXVOTEPRIMARY,no,0.74,2.0000000000000018,0.2499999999999997,90.0,1000.0,841.68,158,0.5,180,1.0012360939431384,133.2,0.007516787492065604,False,False,False,0.229292683742601
KXEURUSD-26AUG0710-B1.159,KXEURUSD,yes,0.05,4.0,0.0625,25.0,1000.0,104.0,896,0.5,2667,1.000119999400003,133.35,0.007499962500187499,False,False,False,1.0417643198649835
KXEURUSD-26AUG0710-B1.149,KXEURUSD,yes,0.05,4.0,0.0625,25.0,1000.0,919.0,81,0.5,2667,1.000119999400003,133.35,0.007499962500187499,False,False,False,1.0417643198649835
KXUSDJPY-26AUG0710-B157.625,KXUSDJPY,yes,0.05,4.0,0.0625,25.0,1000.0,934.0,66,0.5,2667,1.000119999400003,133.35,0.007499962500187499,False,False,False,1.0417643198649835
KXUST5AM-26AUG31-T4.54,KXUST5AM,yes,0.21,4.000000000000001,0.0624999999999999,100.0,1000.0,678.0,322,0.5,647,1.0008198369607235,135.87,0.007366010428797553,False,False,False,0.18959554731046754
KXSGFT-26SEP07-T119,KXSGFT,no,0.87,2.0000000000000018,0.2499999999999997,100.0,1000.0,853.2,146,0.5,162,1.0023511941591374,140.94,0.007111900057890857,False,False,False,0.1928888962363395
KXEURUSD-26AUG0710-B1.153,KXEURUSD,no,0.85,0.0,1.0,25.0,1000.0,909.0,91,0.5,167,1.001919846412287,141.95,0.0070582588687022685,False,False,False,1.0432283858070897
KXMAXSHIPSHORMUZ-26AUG31-AL40,KXMAXSHIPSHORMUZ,yes,0.28,3.9999999999999982,0.0625,125.0,1000.0,476.0,524,0.5,517,1.001673977401305,144.76000000000002,0.006919549443225373,True,False,False,0.18650576106132027
KXUST10AM-26AUG31-T4.70,KXUST10AM,yes,0.45,2.9999999999999973,0.1250000000000002,100.0,1000.0,423.0,577,0.5,324,1.0023511941591403,145.8,0.006874836722627848,True,False,False,0.18988265169063362
KXWTIMIN-26AUG31-T74.50,KXWTIMIN,no,0.09,5.000000000000002,0.0312499999999999,80.0,1000.0,943.0,57,0.5,1621,1.000455173158667,145.89,0.006857599377329955,False,False,False,0.23847143785633085
KXFSLR-26OCTMWSOLD-5100,KXFSLR,no,0.93,1.999999999999991,0.2500000000000016,100.0,1000.0,939.01,60,0.5,162,1.0023511941591452,150.66,0.006653067796091499,False,False,False,0.200862301201353
KXUST5AM-26AUG31-T4.40,KXUST5AM,yes,0.47,3.0000000000000027,0.1249999999999997,100.0,1000.0,545.0,455,0.5,324,1.0023511941591363,152.28,0.0065822904791117435,True,False,False,0.1898826515896428
KXSGA-27FEBMARGIN-9,KXSGA,yes,0.95,2.0000000000000018,0.2499999999999997,100.0,1000.0,847.01,152,0.5,162,1.0023511941591374,153.9,0.0065130032109105744,False,False,False,0.20086230070411829
KXCMGCC-26SEP07-T104.5,KXCMGCC,no,0.95,2.0000000000000018,0.2499999999999997,100.0,1000.0,943.02,56,0.5,162,1.0023511941591374,153.9,0.0065130032109105744,False,False,False,0.19599970075778342
KXHDCC-26SEP07-T102,KXHDCC,yes,0.03,7.000000000000001,0.0078124999999999,100.0,1000.0,989.9,10,0.5,5172,1.0000541405953791,155.16,0.006445308975221572,False,False,False,0.1955696770230837
KXWTIMAX-26AUG31-T92.00,KXWTIMAX,no,0.82,2.0000000000000018,0.2499999999999997,80.0,1000.0,447.0,553,0.5,203,1.002283527741775,166.45999999999998,0.0060211674140440655,True,False,False,0.2388866514944665
KXVOTEPRIMARY-SCRSENS26RNORRNOR-25,KXVOTEPRIMARY,no,0.53,3.0000000000000027,0.1249999999999997,100.0,1000.0,527.3299999999999,472,0.5,324,1.0023511941591363,171.72,0.005837125519212301,True,False,False,0.22930701366616202
KXHSI-26AUG31-26500,KXHSI,no,0.36,4.000000000000004,0.0624999999999998,135.0,1000.0,882.0,118,0.5,478,1.0008064766276838,172.07999999999998,0.00581593721889635,False,False,False,0.1646525545673903
KXAMZNCC-26SEP07-T108,KXAMZNCC,no,0.54,2.999999999999992,0.1250000000000007,100.0,1000.0,880.0,120,0.5,324,1.0023511941591443,174.96,0.0057290306021898964,False,False,False,0.1960119500420268
KXMAXSHIPSHORMUZ-26AUG31-AL50,KXMAXSHIPSHORMUZ,yes,0.17,4.999999999999999,0.03125,125.0,1000.0,351.07,648,0.5,1033,1.0007129959002736,175.61,0.005698496645408994,False,False,False,0.18632829927556205
KXCOSTFT-26SEP07-T96,KXCOSTFT,yes,0.56,2.999999999999992,0.1250000000000007,100.0,1000.0,919.16,80,0.5,324,1.0023511941591443,181.44000000000003,0.0055244223663974,False,False,False,0.1929009510886932
KXHOODA-27FEBECVOL-50000000000,KXHOODA,yes,0.61,3.0000000000000027,0.1249999999999997,100.0,1000.0,964.01,35,0.5,324,1.0023511941591363,197.64,0.0050716008609549505,False,False,False,0.2025482135630454
KXLOW-26AUGCOMP-1.5,KXLOW,no,0.61,3.0000000000000027,0.1249999999999997,100.0,1000.0,965.62,34,0.5,324,1.0023511941591363,197.64,0.0050716008609549505,False,False,False,0.2008748543544234
KXLULUCC-26SEP07-T88,KXLULUCC,no,0.89,3.0000000000000027,0.1249999999999997,145.0,1000.0,892.63,107,0.5,223,1.0034757781708692,198.47,0.005056057732508033,False,False,False,0.1956187160412839
KXTEMUCC-26SEP07-T122,KXTEMUCC,yes,0.31,3.9999999999999982,0.0625,100.0,1000.0,907.12,92,0.5,647,1.000819836960725,200.57,0.004989878032411253,False,False,False,0.19571557797421316
KXTRUMPACT-26AUG02-T8,KXTRUMPACT,yes,0.13,7.000000000000001,0.0078124999999999,100.0,300.0,135.27,164,0.5,1552,1.0003093740331936,201.76000000000002,0.0049579171988163835,False,False,False,0.14611062386626558
KXEURUSD-26AUG0710-B1.153,KXEURUSD,yes,0.08,4.0,0.0625,25.0,1000.0,101.0,899,0.5,2667,1.000119999400003,213.36,0.004687476562617187,False,False,False,1.0417643198649835
KXSG-26NOVMARGIN-14,KXSG,no,0.74,3.0000000000000027,0.1249999999999997,110.0,1000.0,100.0,900,0.5,294,1.0014244132036887,217.56,0.004602980387955914,True,False,False,0.20050286352426538
KXCHINAAI-26AUG17-MOON,KXCHINAAI,no,0.93,2.999999999999992,0.1250000000000007,135.0,1000.0,826.28,173,0.5,239,1.0008064766276925,222.27,0.004502661072693987,False,False,False,0.18198764603985118
KXCAVAFT-26SEP07-T103,KXCAVAFT,no,0.71,3.0000000000000027,0.1249999999999997,100.0,1000.0,827.6600000000001,172,0.5,324,1.0023511941591363,230.04,0.00435729088053876,False,False,False,0.19290095115548578
KXCFILCC-26SEP07-T101,KXCFILCC,yes,0.73,3.0000000000000027,0.1249999999999997,100.0,1000.0,807.0,193,0.5,324,1.0023511941591363,236.51999999999998,0.004237913048195233,False,False,False,0.196011949980969
KXRDDT-26OCTDAU-133000000,KXRDDT,yes,0.73,3.0000000000000027,0.1249999999999997,100.0,1000.0,968.72,31,0.5,324,1.0023511941591363,236.51999999999998,0.004237913048195233,False,False,False,0.20087485418651038
KXMAXSHIPSHORMUZ-26AUG31-AL100,KXMAXSHIPSHORMUZ,no,0.93,2.999999999999992,0.1250000000000007,125.0,1000.0,882.01,117,0.5,259,1.0035958957190296,240.87,0.004166545836837421,False,False,False,0.18686066801403506
KXHDCC-26SEP07-T94,KXHDCC,yes,0.77,3.0000000000000027,0.1249999999999997,100.0,1000.0,802.0,198,0.5,324,1.0023511941591363,249.48000000000002,0.004017761721016259,False,False,False,0.19601194992694201
KXSGA-27FEBMARGIN-11.5,KXSGA,no,0.39,3.9999999999999982,0.0625,100.0,1000.0,575.77,424,0.5,647,1.000819836960725,252.33,0.003966313307814073,False,False,False,0.2005711292230105
KXUST2AM-26AUG31-T4.43,KXUST2AM,no,0.78,3.0000000000000027,0.1249999999999997,100.0,1000.0,975.0,25,0.5,324,1.0023511941591363,252.72,0.003966251955362205,False,False,False,0.18988265167496818
KXRT-CLA-60,KXRT,yes,0.81,2.999999999999992,0.1250000000000007,100.0,1000.0,923.01,76,0.5,324,1.0023511941591443,262.44,0.0038193537347932646,False,False,False,0.19444234464972537
KXSBUXCC-26SEP07-T102,KXSBUXCC,no,0.42,4.000000000000004,0.0624999999999998,100.0,1000.0,949.36,50,0.5,647,1.000819836960722,271.74,0.0036830052143987705,False,False,False,0.19571557801148035
KXUSDJPY-26AUG0710-B157.625,KXUSDJPY,no,0.88,1.0000000000000009,0.4999999999999996,25.0,1000.0,166.0,834,0.5,334,1.001919846412286,293.92,0.003408818203634615,True,False,False,1.0434891277180591
KXTOPMOVIE-26AUG06-AVATARA,KXTOPMOVIE,no,0.92,2.999999999999992,0.1250000000000007,100.0,1000.0,991.66,8,0.5,324,1.0023511941591443,298.08000000000004,0.003362691875198417,False,False,False,0.209587188994506
KXCFILCC-26SEP07-T110,KXCFILCC,no,0.94,3.0000000000000027,0.1249999999999997,100.0,1000.0,839.23,160,0.5,324,1.0023511941591363,304.56,0.0032911452395558718,False,False,False,0.1960119500002956
KXRAIN-26AUG07-PHX,KXRAIN,yes,0.06,7.000000000000001,0.0078124999999999,100.0,1000.0,958.21,41,0.5,5172,1.0000541405953791,310.32,0.003222654487610786,False,False,False,0.5289524792336808
KXSBUXCC-26SEP07-T102,KXSBUXCC,yes,0.48,4.000000000000004,0.0624999999999998,100.0,1000.0,978.89,21,0.5,647,1.000819836960722,310.56,0.0032226295625989243,False,False,False,0.19571557801148035
KXUST10AM-26AUG31-T4.66,KXUST10AM,yes,0.53,3.999999999999993,0.0625000000000003,100.0,1000.0,410.0,590,0.5,647,1.0008198369607302,342.91,0.002918607905749993,False,False,False,0.18959554739360707
KXEURUSDAW-26AUG07-1.1570,KXEURUSDAW,yes,0.04,7.999999999999999,0.00390625,120.0,1000.0,990.23,9,0.5,8606,1.0001104002882029,344.24,0.0029052707421804635,False,False,False,0.2350734661612193
KXTRUMPACT-26AUG02-T9,KXTRUMPACT,no,0.89,4.999999999999993,0.0312500000000001,100.0,300.0,117.38,182,0.5,388,1.0003093740332092,345.32,0.002896760610544449,False,False,False,0.1461049167173072
KXLOWCC-26SEP07-T96,KXLOWCC,yes,0.59,4.000000000000004,0.0624999999999998,110.0,1000.0,739.0,261,0.5,588,1.0014244132036878,346.91999999999996,0.0028866148195655712,False,False,False,0.19565507865078838
KXUST10AM-26AUG31-T4.86,KXUST10AM,yes,0.07,7.000000000000001,0.0078124999999999,100.0,1000.0,990.0,10,0.5,5172,1.0000541405953791,362.04,0.002762275275094959,False,False,False,0.18945420867024576
KXLULUCC-26SEP07-T80,KXLULUCC,yes,0.82,4.000000000000004,0.0624999999999998,145.0,1000.0,757.37,242,0.5,445,1.0012413686088881,364.9,0.0027438787848969256,False,False,False,0.19518620823414498
KXLULUCC-26SEP07-T78,KXLULUCC,yes,0.9,3.999999999999993,0.0625000000000003,145.0,1000.0,107.55,892,0.5,445,1.0012413686088961,400.5,0.002499978448461663,True,False,False,0.19518620823194224
KXWENCC-26SEP07-T86,KXWENCC,no,0.31,4.999999999999999,0.03125,100.0,1000.0,959.75,40,0.5,1293,1.0000541405953918,400.83,0.0024949583129890273,False,False,False,0.19556738502119533
KXAAAGASD-26AUG07-4.045,KXAAAGASD,yes,0.02,9.0,0.001953125,100.0,1000.0,942.65,57,0.5,20687,1.0000062841792885,413.74,0.0024169920340776536,False,False,False,1.5167395902374528
KXEURUSD-26AUG0710-B1.157,KXEURUSD,yes,0.08,5.0,0.03125,25.0,1000.0,103.0,897,0.5,5334,1.000119999400003,426.72,0.0023437382813085933,False,False,False,1.0417805971780598
KXCMGCC-26SEP07-T100.5,KXCMGCC,no,0.72,4.000000000000004,0.0624999999999998,100.0,1000.0,537.9300000000001,462,0.5,647,1.000819836960722,465.84,0.002148419708399283,False,False,False,0.19571557810930673
KXADJOURNRECESS-26AUG-AUG10,KXADJOURNRECESS,no,0.53,5.999999999999995,0.015625,285.0,1000.0,943.01,56,0.5,902,1.0006539458626247,478.06,0.002093155557592404,False,False,False,0.1928550428392445
KXWENCC-26SEP07-T85,KXWENCC,yes,0.74,4.000000000000004,0.0624999999999998,100.0,1000.0,852.14,147,0.5,647,1.000819836960722,478.78,0.002090354310874978,False,False,False,0.1957155778865123
KXEURUSD-26AUG0710-B1.155,KXEURUSD,yes,0.09,5.000000000000002,0.0312499999999999,25.0,1000.0,795.0,205,0.5,5334,1.0001199993999998,480.06,0.0020833229167187433,False,False,False,1.0417805971780598
KXUSDJPY-26AUG0710-B158.375,KXUSDJPY,yes,0.05,6.0,0.015625,25.0,1000.0,139.62,860,0.5,10667,1.0000299999625,533.35,0.0018749976562529294,False,False,False,1.0416910805383555
KXUST10AM-26AUG31-T4.88,KXUST10AM,no,0.84,4.000000000000004,0.0624999999999998,100.0,1000.0,995.0,5,0.5,647,1.000819836960722,543.48,0.0018415026071993852,False,False,False,0.18959554741583148
KXAMZNCC-26SEP07-T102,KXAMZNCC,yes,0.85,4.000000000000004,0.0624999999999998,100.0,1000.0,932.0,68,0.5,647,1.000819836960722,549.9499999999999,0.0018198378706440986,False,False,False,0.19571557818164134
KXCFACHICKSAND-26SEP02-T5.39,KXCFACHICKSAND,no,0.78,4.999999999999993,0.0312500000000001,170.0,1000.0,889.0,111,0.5,758,1.0007921837866416,591.24,0.001692700398800219,False,False,False,0.1569263534620898
KXNCLH-26OCTPAX-840000,KXNCLH,yes,0.92,3.999999999999993,0.0625000000000003,100.0,1000.0,977.01,22,0.5,647,1.0008198369607302,595.24,0.0016813719457038005,False,False,False,0.20057112961635415
KXRAIN-26AUG07-CHI,KXRAIN,yes,0.12,7.000000000000001,0.0078124999999999,100.0,1000.0,115.54999999999998,884,0.5,5172,1.0000541405953791,620.64,0.001611327243805393,False,False,False,0.5530871931151993
KXVOTEPRIMARY-SCRSENS26RFRYRFRY-20,KXVOTEPRIMARY,no,0.54,4.999999999999993,0.0312500000000001,100.0,1000.0,779.9100000000001,220,0.5,1293,1.000054140595395,698.22,0.0014322908833825944,False,False,False,0.23097206111390506
KXCBDECISIONBRAZIL-26SEP16-HOLD,KXCBDECISIONBRAZIL,yes,0.1,7.999999999999999,0.00390625,145.0,1000.0,971.34,28,0.5,7112,1.000124137824019,711.2,0.0014062487877165623,False,False,False,0.19816927435802958
KXISMPMI-26AUG-53,KXISMPMI,yes,0.75,5.000000000000004,0.0312499999999999,125.0,1000.0,986.01,13,0.5,1033,1.0007129959002703,774.75,0.0012916592396260346,False,False,False,0.18632829929425934
KXCBDECISIONMEXICO-26NOV05-H25P,KXCBDECISIONMEXICO,no,0.89,4.999999999999993,0.0312500000000001,145.0,1000.0,793.01,206,0.5,889,1.0001241378240222,791.21,0.0012640438541272508,False,False,False,0.21978927753146876
KXUST5AM-26AUG31-T4.52,KXUST5AM,no,0.65,4.999999999999993,0.0312500000000001,100.0,1000.0,453.0,547,0.5,1293,1.000054140595395,840.45,0.0011899031954255399,False,False,False,0.1894519884335511
KXVOTEPRIMARY-SCRSENS26RNORRNOR-20,KXVOTEPRIMARY,no,0.33,6.0,0.015625,100.0,1000.0,984.72,15,0.5,2586,1.0000541405953918,853.38,0.0011718743591312098,False,False,False,0.22878872149201052
KXEURUSD-26AUG0710-B1.151,KXEURUSD,yes,0.08,6.000000000000001,0.0156249999999999,25.0,1000.0,105.0,895,0.5,10667,1.0000299999624938,853.36,0.0011718735351580736,False,False,False,1.0416910805383555
KXNETFLIXTOPVIEWSMOVIE-26AUG10-25,KXNETFLIXTOPVIEWSMOVIE,yes,0.07,7.999999999999999,0.00390625,80.0,1000.0,280.18,719,0.5,12963,1.000074255301298,907.4100000000001,0.001102119499786533,False,False,False,0.2383827510358264
KXCAVAFT-26SEP07-T103,KXCAVAFT,yes,0.18,7.000000000000001,0.0078124999999999,100.0,1000.0,935.56,64,0.5,5172,1.0000541405953791,930.9599999999999,0.0010742181625369288,False,False,False,0.19246569775815456
KXGREEKPM-27JUL25-KMIT,KXGREEKPM,yes,0.8,4.999999999999993,0.0312500000000001,110.0,1000.0,86.39,913,0.5,1175,1.000580607702732,940.0,0.0010644474550029063,False,False,False,0.19549175941097624
KXUST30AM-26AUG31-T5.38,KXUST30AM,yes,0.05,9.000000000000002,0.0019531249999999,100.0,1000.0,821.0,179,0.5,20687,1.0000062841792379,1034.3500000000001,0.0009667968136310124,False,False,False,0.1894456059339039
KXDCGOLFVISITCOUNT-26AUG-1,KXDCGOLFVISITCOUNT,no,0.85,6.000000000000005,0.0156249999999999,200.0,1000.0,587.36,412,0.5,1287,1.0004391982494194,1093.95,0.0009145200404492155,False,False,False,0.18425441897589873
KXURBNCC-26SEP07-T102,KXURBNCC,yes,0.48,6.000000000000005,0.0156249999999999,110.0,1000.0,926.98,73,0.5,2349,1.0001587000530228,1127.52,0.00088704297932899,False,False,False,0.1954100982555216
KXCMGCC-26SEP07-T104,KXCMGCC,no,0.9,4.999999999999993,0.0312500000000001,100.0,1000.0,983.31,16,0.5,1293,1.000054140595395,1163.7,0.0008593745300295567,False,False,False,0.19556738525432324
KXCMGCC-26SEP07-T101.5,KXCMGCC,yes,0.03,10.0,0.0009765625,100.0,1000.0,353.0,647,0.5,41374,1.0000062841792885,1241.22,0.0008056640113592179,False,False,False,0.19556089216792844
KXPLTR-26NOVCUST-1100,KXPLTR,no,0.48,6.000000000000005,0.0156249999999999,100.0,1000.0,897.04,102,0.5,2586,1.0000541405953856,1241.28,0.0008056636219027017,False,False,False,0.20042082590863142
KXPOKEMON-26AUGMEGGENEX-1215.62,KXPOKEMON,yes,0.11,10.0,0.0009765625,345.0,1000.0,988.81,11,0.5,11907,1.0000019474637571,1309.77,0.0007634943138594999,False,False,False,0.18102920638949568
KXUST5AM-26AUG31-T4.36,KXUST5AM,yes,0.53,5.999999999999995,0.015625,100.0,1000.0,483.0,517,0.5,2586,1.0000541405953918,1370.5800000000002,0.0007296576198364135,False,False,False,0.1894534684994898
KXEURUSDAW-26AUG07-1.1470,KXEURUSDAW,no,0.02,11.0,0.00048828125,120.0,1000.0,757.0,243,0.5,68841,1.0000095631909633,1376.82,0.0007263183010059146,False,False,False,0.2350499671558204
KXUST5AM-26AUG31-T4.50,KXUST5AM,no,0.6,6.000000000000005,0.0156249999999999,100.0,1000.0,975.0,25,0.5,2586,1.0000541405953856,1551.6,0.0006445308975221613,False,False,False,0.1894534685135835
KXUST2AM-26AUG31-T4.43,KXUST2AM,yes,0.08,9.000000000000002,0.0019531249999999,100.0,1000.0,579.0,421,0.5,20687,1.0000062841792379,1654.96,0.0006042480085193828,False,False,False,0.18944560596680252
KXRAIN-26AUG07-ATL,KXRAIN,no,0.35,7.000000000000001,0.0078124999999999,100.0,1000.0,950.65,49,0.5,5172,1.0000541405953791,1810.1999999999998,0.000552455055018992,False,False,False,0.5659997345888034
KXRUT-26AUG31-3100,KXRUT,yes,0.43,7.000000000000001,0.0078124999999999,120.0,1000.0,191.0,809,0.5,4303,1.0001104002881904,1850.29,0.0005405154869172889,False,False,False,0.17933605006368622
