ticker,series,coin,wkey,a0,a1,ret,result,volume,oi
KXBNB15M-26MAY261730-30,KXBNB15M,BNB,26MAY261730,654.93,656.05,0.0017101064235872606,yes,1407.91,1282.21
KXBNB15M-26MAY261715-15,KXBNB15M,BNB,26MAY261715,656.44,654.93,-0.002300286393272964,no,1945.88,1027.85
KXBNB15M-26MAY261700-00,KXBNB15M,BNB,26MAY261700,656.2,656.44,0.0003657421517830068,yes,3386.79,1482.07
KXBNB15M-26MAY261645-45,KXBNB15M,BNB,26MAY261645,656.59,656.2,-0.0005939779771242119,no,1757.21,1046.08
KXBNB15M-26MAY261630-30,KXBNB15M,BNB,26MAY261630,656.75,656.59,-0.00024362390559568811,no,4319.16,2296.71
KXBNB15M-26MAY261615-15,KXBNB15M,BNB,26MAY261615,656.44,656.75,0.00047224422643340656,yes,4001.21,1898.35
KXBNB15M-26MAY261600-00,KXBNB15M,BNB,26MAY261600,656.54,656.44,-0.00015231364425611396,no,4051.43,2767.76
KXBNB15M-26MAY261545-45,KXBNB15M,BNB,26MAY261545,655.26,656.54,0.00195342306870551,yes,2249.41,1714.4
KXBNB15M-26MAY261530-30,KXBNB15M,BNB,26MAY261530,654.61,655.26,0.0009929576388994627,yes,1698.29,824.01
KXBNB15M-26MAY261515-15,KXBNB15M,BNB,26MAY261515,654.62,654.61,-1.527603800676867e-05,no,7837.16,3722.31
KXBNB15M-26MAY261500-00,KXBNB15M,BNB,26MAY261500,654.51,654.62,0.00016806465905794203,yes,7167.17,3152.16
KXBNB15M-26MAY261445-45,KXBNB15M,BNB,26MAY261445,655.81,654.51,-0.0019822814534696856,no,5980.18,4066.82
KXBNB15M-26MAY261430-30,KXBNB15M,BNB,26MAY261430,655.43,655.81,0.0005797720580382275,yes,2602.35,2268.24
KXBNB15M-26MAY261415-15,KXBNB15M,BNB,26MAY261415,655.16,655.43,0.000412113071616066,yes,2081.67,1117.87
KXBNB15M-26MAY261400-00,KXBNB15M,BNB,26MAY261400,655.07,655.16,0.00013738989726276297,yes,4337.25,2940.89
KXBNB15M-26MAY261345-45,KXBNB15M,BNB,26MAY261345,655.11,655.07,-6.105844819948348e-05,no,3791.65,1075.39
KXBNB15M-26MAY261330-30,KXBNB15M,BNB,26MAY261330,658.4,655.11,-0.004996962332928256,no,1762.12,1480.6
KXBNB15M-26MAY261315-15,KXBNB15M,BNB,26MAY261315,659.26,658.4,-0.0013044929163001148,no,2672.92,2060.09
KXBNB15M-26MAY261300-00,KXBNB15M,BNB,26MAY261300,659.64,659.26,-0.0005760717967376076,no,6590.42,3077.31
KXBNB15M-26MAY261245-45,KXBNB15M,BNB,26MAY261245,659.59,659.64,7.580466653520296e-05,yes,8714.15,4359.97
KXBNB15M-26MAY261230-30,KXBNB15M,BNB,26MAY261230,658.08,659.59,0.0022945538536348026,yes,1949.88,964.36
KXBNB15M-26MAY261215-15,KXBNB15M,BNB,26MAY261215,659.21,658.08,-0.0017141730252878376,no,2673.3,1574.47
KXBNB15M-26MAY261200-00,KXBNB15M,BNB,26MAY261200,659.56,659.21,-0.0005306568015038952,no,1914.5,1414.41
KXBNB15M-26MAY261145-45,KXBNB15M,BNB,26MAY261145,661.19,659.56,-0.002465252045554393,no,2356.99,1457.71
KXBNB15M-26MAY261130-30,KXBNB15M,BNB,26MAY261130,662.49,661.19,-0.0019622937704719384,no,3946.52,2460.79
KXBNB15M-26MAY261115-15,KXBNB15M,BNB,26MAY261115,662.54,662.49,-7.546714160647588e-05,no,4051.62,1778.18
KXBNB15M-26MAY261100-00,KXBNB15M,BNB,26MAY261100,661.02,662.54,0.0022994765665183834,yes,668.57,568.72
KXBNB15M-26MAY261045-45,KXBNB15M,BNB,26MAY261045,666.96,661.02,-0.008906081324217425,no,1062.94,693.35
KXBNB15M-26MAY261030-30,KXBNB15M,BNB,26MAY261030,663.68,666.96,0.004942140790742657,yes,1463.58,1381.65
KXBNB15M-26MAY261015-15,KXBNB15M,BNB,26MAY261015,662.68,663.68,0.0015090239633005374,yes,844.11,625.32
KXBNB15M-26MAY261000-00,KXBNB15M,BNB,26MAY261000,661.86,662.68,0.0012389327048015234,yes,2465.85,1881.51
KXBNB15M-26MAY260945-45,KXBNB15M,BNB,26MAY260945,660.82,661.86,0.0015738022456946877,yes,1478.58,1031.54
KXBNB15M-26MAY260930-30,KXBNB15M,BNB,26MAY260930,662.14,660.82,-0.0019935361101880815,no,2296.76,1621.71
KXBNB15M-26MAY260915-15,KXBNB15M,BNB,26MAY260915,661.9,662.14,0.00036259253663696795,yes,4138.47,2260.89
KXBNB15M-26MAY260900-00,KXBNB15M,BNB,26MAY260900,661.55,661.9,0.0005290605396417849,yes,4184.41,2281.92
KXBNB15M-26MAY260845-45,KXBNB15M,BNB,26MAY260845,660.61,661.55,0.001422927294470173,yes,1866.5,1752.89
KXBNB15M-26MAY260830-30,KXBNB15M,BNB,26MAY260830,660.97,660.61,-0.0005446540690197945,no,853.55,686.35
KXBNB15M-26MAY260815-15,KXBNB15M,BNB,26MAY260815,661.93,660.97,-0.0014503044128532062,no,1747.34,1239.1
KXBNB15M-26MAY260800-00,KXBNB15M,BNB,26MAY260800,661.89,661.93,6.043300246258989e-05,yes,1631.4,1076.83
KXBNB15M-26MAY260745-45,KXBNB15M,BNB,26MAY260745,661.69,661.89,0.0003022563436049083,yes,2279.99,1283.69
KXBNB15M-26MAY260730-30,KXBNB15M,BNB,26MAY260730,662.03,661.69,-0.0005135718925123003,no,1721.56,1517.08
KXBNB15M-26MAY260715-15,KXBNB15M,BNB,26MAY260715,662.43,662.03,-0.0006038373865917565,no,2227.99,1522.84
KXBNB15M-26MAY260700-00,KXBNB15M,BNB,26MAY260700,663.37,662.43,-0.0014170071001101264,no,1399.24,913.0
KXBNB15M-26MAY260645-45,KXBNB15M,BNB,26MAY260645,661.22,663.37,0.0032515652884062447,yes,862.05,617.32
KXBNB15M-26MAY260630-30,KXBNB15M,BNB,26MAY260630,657.07,661.22,0.006315917634346382,yes,1137.65,916.3
KXBNB15M-26MAY260615-15,KXBNB15M,BNB,26MAY260615,656.27,657.07,0.0012190104682525001,yes,969.41,643.18
KXBNB15M-26MAY260600-00,KXBNB15M,BNB,26MAY260600,656.34,656.27,-0.00010665204010124328,no,1384.44,448.44
KXBNB15M-26MAY260545-45,KXBNB15M,BNB,26MAY260545,656.48,656.34,-0.00021325859127465627,no,2910.67,1963.71
KXBNB15M-26MAY260530-30,KXBNB15M,BNB,26MAY260530,656.46,656.48,3.0466441214973966e-05,yes,3347.79,1657.29
KXBNB15M-26MAY260515-15,KXBNB15M,BNB,26MAY260515,656.38,656.46,0.00012188061793479528,yes,3679.08,2083.85
KXBNB15M-26MAY260500-00,KXBNB15M,BNB,26MAY260500,656.95,656.38,-0.0008676459395692975,no,1508.69,1275.2
KXBNB15M-26MAY260445-45,KXBNB15M,BNB,26MAY260445,656.19,656.95,0.0011582011307700374,yes,2295.94,1709.21
KXBNB15M-26MAY260430-30,KXBNB15M,BNB,26MAY260430,657.03,656.19,-0.0012784804346832233,no,2184.17,1703.99
KXBNB15M-26MAY260415-15,KXBNB15M,BNB,26MAY260415,657.2,657.03,-0.0002586731588558624,no,3713.1,2755.01
KXBNB15M-26MAY260400-00,KXBNB15M,BNB,26MAY260400,656.51,657.2,0.0010510121704163753,yes,1579.22,1122.25
KXBNB15M-26MAY260345-45,KXBNB15M,BNB,26MAY260345,655.87,656.51,0.0009758031317181551,yes,3279.14,1848.25
KXBNB15M-26MAY260330-30,KXBNB15M,BNB,26MAY260330,655.7,655.87,0.0002592649077321322,yes,3189.25,2527.47
KXBNB15M-26MAY260315-15,KXBNB15M,BNB,26MAY260315,657.73,655.7,-0.0030863728277560286,no,1342.22,1200.28
KXBNB15M-26MAY260300-00,KXBNB15M,BNB,26MAY260300,658.65,657.73,-0.001396796477643603,no,667.41,478.82
KXBNB15M-26MAY260245-45,KXBNB15M,BNB,26MAY260245,657.29,658.65,0.002069101918483491,yes,944.34,770.62
KXBNB15M-26MAY260230-30,KXBNB15M,BNB,26MAY260230,658.22,657.29,-0.0014129014615175224,no,2852.17,1528.54
KXBNB15M-26MAY260215-15,KXBNB15M,BNB,26MAY260215,658.48,658.22,-0.000394848742558606,no,3503.06,2156.31
KXBNB15M-26MAY260200-00,KXBNB15M,BNB,26MAY260200,658.75,658.48,-0.0004098671726754942,no,890.96,548.07
KXBNB15M-26MAY260145-45,KXBNB15M,BNB,26MAY260145,658.53,658.75,0.000334077414848264,yes,8303.36,5524.7
KXBNB15M-26MAY260130-30,KXBNB15M,BNB,26MAY260130,658.6,658.53,-0.00010628606134231707,no,3173.46,2050.68
KXBNB15M-26MAY260115-15,KXBNB15M,BNB,26MAY260115,658.49,658.6,0.00016704885419674352,yes,4193.52,1672.0
KXBNB15M-26MAY260100-00,KXBNB15M,BNB,26MAY260100,657.99,658.49,0.0007598899679326434,yes,1932.76,1601.13
KXBNB15M-26MAY260045-45,KXBNB15M,BNB,26MAY260045,658.34,657.99,-0.0005316401859222024,no,2952.86,1615.1
KXBNB15M-26MAY260030-30,KXBNB15M,BNB,26MAY260030,656.73,658.34,0.002451540206782108,yes,4546.07,4079.36
KXBNB15M-26MAY260015-15,KXBNB15M,BNB,26MAY260015,657.61,656.73,-0.0013381791639421473,no,3709.11,2509.39
KXBNB15M-26MAY260000-00,KXBNB15M,BNB,26MAY260000,657.78,657.61,-0.0002584450728206377,no,1589.11,832.95
KXBNB15M-26MAY252345-45,KXBNB15M,BNB,26MAY252345,657.04,657.78,0.0011262632412029848,yes,2435.43,1829.82
KXBNB15M-26MAY252330-30,KXBNB15M,BNB,26MAY252330,657.24,657.04,-0.00030430284218861523,no,7821.01,5358.29
KXBNB15M-26MAY252315-15,KXBNB15M,BNB,26MAY252315,658.64,657.24,-0.002125592129235967,no,3747.82,2368.68
KXBNB15M-26MAY252300-00,KXBNB15M,BNB,26MAY252300,658.19,658.64,0.0006836931585103568,yes,2504.99,1854.71
KXBNB15M-26MAY252245-45,KXBNB15M,BNB,26MAY252245,658.02,658.19,0.00025835081000588546,yes,3166.61,1778.04
KXBNB15M-26MAY252230-30,KXBNB15M,BNB,26MAY252230,658.36,658.02,-0.0005164347773255238,no,4068.63,1752.03
KXBNB15M-26MAY252215-15,KXBNB15M,BNB,26MAY252215,657.19,658.36,0.0017803070649278884,yes,3785.78,1939.59
KXBNB15M-26MAY252200-00,KXBNB15M,BNB,26MAY252200,656.0,657.19,0.0018140243902439856,yes,2251.96,2007.88
KXBNB15M-26MAY252145-45,KXBNB15M,BNB,26MAY252145,657.65,656.0,-0.0025089333231961947,no,2873.31,2058.88
KXBNB15M-26MAY252130-30,KXBNB15M,BNB,26MAY252130,658.52,657.65,-0.001321144384377095,no,3295.58,2787.95
KXBNB15M-26MAY252115-15,KXBNB15M,BNB,26MAY252115,658.91,658.52,-0.0005918866005979365,no,1815.38,1222.47
KXBNB15M-26MAY252100-00,KXBNB15M,BNB,26MAY252100,660.03,658.91,-0.0016968925654894545,no,3819.76,2597.2
KXBNB15M-26MAY252045-45,KXBNB15M,BNB,26MAY252045,661.52,660.03,-0.0022523884387471416,no,2044.18,1506.58
KXBNB15M-26MAY252030-30,KXBNB15M,BNB,26MAY252030,662.8,661.52,-0.0019312009656004417,no,1025.64,813.27
KXBNB15M-26MAY252015-15,KXBNB15M,BNB,26MAY252015,662.43,662.8,0.0005585495825974134,yes,5461.37,3110.27
KXBNB15M-26MAY252000-00,KXBNB15M,BNB,26MAY252000,662.06,662.43,0.0005588617345859961,yes,1971.76,1490.24
KXBNB15M-26MAY251945-45,KXBNB15M,BNB,26MAY251945,662.38,662.06,-0.0004831063739847973,no,3010.08,1129.8
KXBNB15M-26MAY251930-30,KXBNB15M,BNB,26MAY251930,661.23,662.38,0.0017391830376721825,yes,2062.5,1188.97
KXBNB15M-26MAY251915-15,KXBNB15M,BNB,26MAY251915,660.44,661.23,0.0011961722488037726,yes,734.74,447.46
KXBNB15M-26MAY251900-00,KXBNB15M,BNB,26MAY251900,660.48,660.44,-6.0562015503820884e-05,no,8727.24,6203.27
KXBNB15M-26MAY251845-45,KXBNB15M,BNB,26MAY251845,661.52,660.48,-0.001572136896843578,no,1766.51,1448.19
KXBNB15M-26MAY251830-30,KXBNB15M,BNB,26MAY251830,661.88,661.52,-0.0005439052396204957,no,4159.23,2411.89
KXBNB15M-26MAY251815-15,KXBNB15M,BNB,26MAY251815,661.16,661.88,0.0010889950995220934,yes,2326.7,1597.36
KXBNB15M-26MAY251800-00,KXBNB15M,BNB,26MAY251800,661.21,661.16,-7.561894103245294e-05,no,2889.48,1462.43
KXBNB15M-26MAY251745-45,KXBNB15M,BNB,26MAY251745,661.61,661.21,-0.0006045857831652745,no,1943.89,1293.63
KXBNB15M-26MAY251730-30,KXBNB15M,BNB,26MAY251730,661.44,661.61,0.0002570149975809734,yes,2469.17,1247.19
KXBNB15M-26MAY251715-15,KXBNB15M,BNB,26MAY251715,660.82,661.44,0.0009382282618564881,yes,2576.95,1783.55
KXBNB15M-26MAY251700-00,KXBNB15M,BNB,26MAY251700,660.27,660.82,0.0008329925636483079,yes,1238.83,818.95
KXBNB15M-26MAY251645-45,KXBNB15M,BNB,26MAY251645,661.62,660.27,-0.002040446177564195,no,1862.11,1548.33
KXBNB15M-26MAY251630-30,KXBNB15M,BNB,26MAY251630,662.27,661.62,-0.00098147281320304,no,1764.55,1294.34
KXBNB15M-26MAY251615-15,KXBNB15M,BNB,26MAY251615,661.78,662.27,0.0007404273323461107,yes,1458.46,1088.65
KXBNB15M-26MAY251600-00,KXBNB15M,BNB,26MAY251600,661.09,661.78,0.001043730808210593,yes,1622.27,1440.49
KXBNB15M-26MAY251545-45,KXBNB15M,BNB,26MAY251545,662.07,661.09,-0.0014802060205114536,no,2800.93,2406.44
KXBNB15M-26MAY251530-30,KXBNB15M,BNB,26MAY251530,662.2,662.07,-0.00019631531259437548,no,2473.35,1702.25
KXBNB15M-26MAY251515-15,KXBNB15M,BNB,26MAY251515,662.47,662.2,-0.00040756562561320786,no,2982.48,1736.74
KXBNB15M-26MAY251500-00,KXBNB15M,BNB,26MAY251500,661.56,662.47,0.0013755366104360631,yes,2736.79,1909.3
KXBNB15M-26MAY251445-45,KXBNB15M,BNB,26MAY251445,661.2,661.56,0.0005444646098002117,yes,2827.43,1933.46
KXBNB15M-26MAY251430-30,KXBNB15M,BNB,26MAY251430,661.15,661.2,7.562580352426562e-05,yes,3619.42,2385.89
KXBNB15M-26MAY251415-15,KXBNB15M,BNB,26MAY251415,660.78,661.15,0.0005599443082417818,yes,2322.62,1455.69
KXBNB15M-26MAY251400-00,KXBNB15M,BNB,26MAY251400,661.62,660.78,-0.0012696109549288593,no,3589.25,3310.37
KXBNB15M-26MAY251345-45,KXBNB15M,BNB,26MAY251345,662.68,661.62,-0.0015995654010984872,no,2920.99,2564.98
KXBNB15M-26MAY251330-30,KXBNB15M,BNB,26MAY251330,665.42,662.68,-0.004117700099185491,no,2388.3,2023.16
KXBNB15M-26MAY251315-15,KXBNB15M,BNB,26MAY251315,666.68,665.42,-0.0018899622007559713,no,2147.14,1718.55
KXBNB15M-26MAY251300-00,KXBNB15M,BNB,26MAY251300,666.54,666.68,0.00021003990758242021,yes,5577.13,2526.64
KXBNB15M-26MAY251245-45,KXBNB15M,BNB,26MAY251245,666.47,666.54,0.00010503098414022587,yes,8221.59,5062.29
KXBNB15M-26MAY251230-30,KXBNB15M,BNB,26MAY251230,666.71,666.47,-0.00035997660152091475,no,4589.94,2448.54
KXBNB15M-26MAY251215-15,KXBNB15M,BNB,26MAY251215,667.27,666.71,-0.0008392404873588585,no,3500.15,2755.86
KXBNB15M-26MAY251200-00,KXBNB15M,BNB,26MAY251200,667.47,667.27,-0.0002996389350832928,no,2855.27,1845.21
KXBNB15M-26MAY251145-45,KXBNB15M,BNB,26MAY251145,668.15,667.47,-0.001017735538426925,no,2599.27,1906.83
KXBNB15M-26MAY251130-30,KXBNB15M,BNB,26MAY251130,670.65,668.15,-0.003727726832177738,no,2153.67,1810.2
KXBNB15M-26MAY251115-15,KXBNB15M,BNB,26MAY251115,670.91,670.65,-0.00038753335022579917,no,6821.36,4621.9
KXBNB15M-26MAY251100-00,KXBNB15M,BNB,26MAY251100,670.7,670.91,0.00031310571045165155,yes,3568.06,2292.19
KXBNB15M-26MAY251045-45,KXBNB15M,BNB,26MAY251045,671.92,670.7,-0.001815692344326577,no,4443.93,3145.57
KXBNB15M-26MAY251030-30,KXBNB15M,BNB,26MAY251030,670.63,671.92,0.0019235644095849627,yes,4957.03,3074.07
KXBNB15M-26MAY251015-15,KXBNB15M,BNB,26MAY251015,671.3,670.63,-0.0009980634589601654,no,4925.15,3226.19
KXBNB15M-26MAY251000-00,KXBNB15M,BNB,26MAY251000,670.91,671.3,0.0005813000253386988,yes,2185.25,1390.99
KXBNB15M-26MAY250945-45,KXBNB15M,BNB,26MAY250945,669.27,670.91,0.002450431066684576,yes,2331.82,2121.04
KXBNB15M-26MAY250930-30,KXBNB15M,BNB,26MAY250930,670.19,669.27,-0.0013727450424507568,no,3281.09,2113.26
KXBNB15M-26MAY250915-15,KXBNB15M,BNB,26MAY250915,669.56,670.19,0.000940916422725535,yes,1843.72,1489.59
KXBNB15M-26MAY250900-00,KXBNB15M,BNB,26MAY250900,669.28,669.56,0.0004183600286875041,yes,2730.21,2090.2
KXBNB15M-26MAY250845-45,KXBNB15M,BNB,26MAY250845,668.24,669.28,0.001556327068119184,yes,2193.18,1804.01
KXBNB15M-26MAY250830-30,KXBNB15M,BNB,26MAY250830,665.21,668.24,0.004554952571368399,yes,2861.15,2075.96
KXBNB15M-26MAY250815-15,KXBNB15M,BNB,26MAY250815,661.63,665.21,0.005410879192297872,yes,1731.13,1433.89
KXBNB15M-26MAY250800-00,KXBNB15M,BNB,26MAY250800,661.43,661.63,0.0003023751568571814,yes,4188.95,2774.83
KXBNB15M-26MAY250745-45,KXBNB15M,BNB,26MAY250745,661.17,661.43,0.00039324228262018987,yes,2958.34,2464.41
KXBNB15M-26MAY250730-30,KXBNB15M,BNB,26MAY250730,660.83,661.17,0.0005145044867816505,yes,2334.57,1862.22
KXBNB15M-26MAY250715-15,KXBNB15M,BNB,26MAY250715,661.3,660.83,-0.0007107213065173349,no,1433.01,1253.17
KXBNB15M-26MAY250700-00,KXBNB15M,BNB,26MAY250700,661.22,661.3,0.00012098847584756547,yes,3343.26,2122.58
KXBNB15M-26MAY250645-45,KXBNB15M,BNB,26MAY250645,661.17,661.22,7.562351588860387e-05,yes,1695.5,1318.11
KXBNB15M-26MAY250630-30,KXBNB15M,BNB,26MAY250630,661.28,661.17,-0.00016634406000485974,no,4480.86,2464.27
KXBNB15M-26MAY250615-15,KXBNB15M,BNB,26MAY250615,661.2,661.28,0.00012099213551108172,yes,2528.42,1767.46
KXBNB15M-26MAY250600-00,KXBNB15M,BNB,26MAY250600,661.75,661.2,-0.0008311295806572792,no,1216.27,951.11
KXBNB15M-26MAY250545-45,KXBNB15M,BNB,26MAY250545,661.21,661.75,0.0008166845631493226,yes,1929.08,1549.21
KXBNB15M-26MAY250530-30,KXBNB15M,BNB,26MAY250530,661.54,661.21,-0.0004988360492183802,no,3567.2,3118.64
KXBNB15M-26MAY250515-15,KXBNB15M,BNB,26MAY250515,661.49,661.54,7.558693253103528e-05,yes,2892.42,2079.03
KXBNB15M-26MAY250500-00,KXBNB15M,BNB,26MAY250500,661.44,661.49,7.559264634729456e-05,yes,3951.65,2502.36
KXBNB15M-26MAY250445-45,KXBNB15M,BNB,26MAY250445,660.67,661.44,0.001165483524301233,yes,2314.66,1425.92
KXBNB15M-26MAY250430-30,KXBNB15M,BNB,26MAY250430,660.91,660.67,-0.0003631356765671712,no,1979.24,1335.35
KXBNB15M-26MAY250415-15,KXBNB15M,BNB,26MAY250415,661.04,660.91,-0.00019665980878614829,no,5107.22,3610.32
KXBNB15M-26MAY250400-00,KXBNB15M,BNB,26MAY250400,660.78,661.04,0.0003934743787644767,yes,3147.66,1470.76
KXBNB15M-26MAY250345-45,KXBNB15M,BNB,26MAY250345,659.74,660.78,0.0015763785733773359,yes,1797.46,1528.08
KXBNB15M-26MAY250330-30,KXBNB15M,BNB,26MAY250330,660.37,659.74,-0.0009540106304041604,no,5562.8,3892.55
KXBNB15M-26MAY250315-15,KXBNB15M,BNB,26MAY250315,660.22,660.37,0.0002271969949410458,yes,3351.45,2169.85
KXBNB15M-26MAY250300-00,KXBNB15M,BNB,26MAY250300,660.55,660.22,-0.0004995836802663345,no,3703.41,2267.34
KXBNB15M-26MAY250245-45,KXBNB15M,BNB,26MAY250245,659.02,660.55,0.002321629085611928,yes,1864.88,1367.74
KXBNB15M-26MAY250230-30,KXBNB15M,BNB,26MAY250230,659.87,659.02,-0.0012881325109491608,no,1864.03,1314.14
KXBNB15M-26MAY250215-15,KXBNB15M,BNB,26MAY250215,660.09,659.87,-0.0003332878849854221,no,3672.2,2279.67
KXBNB15M-26MAY250200-00,KXBNB15M,BNB,26MAY250200,660.23,660.09,-0.00021204731684410942,no,4378.79,2920.76
KXBNB15M-26MAY250145-45,KXBNB15M,BNB,26MAY250145,659.58,660.23,0.0009854756056884338,yes,4601.14,2541.15
KXBNB15M-26MAY250130-30,KXBNB15M,BNB,26MAY250130,659.52,659.58,9.097525473080289e-05,yes,1748.55,1211.03
KXBNB15M-26MAY250115-15,KXBNB15M,BNB,26MAY250115,658.62,659.52,0.0013664935774801512,yes,2930.77,1890.39
KXBNB15M-26MAY250100-00,KXBNB15M,BNB,26MAY250100,657.85,658.62,0.00117047959261227,yes,2762.45,2237.12
KXBNB15M-26MAY250045-45,KXBNB15M,BNB,26MAY250045,657.14,657.85,0.0010804394801717083,yes,3452.66,1925.14
KXBNB15M-26MAY250030-30,KXBNB15M,BNB,26MAY250030,656.19,657.14,0.0014477514134624602,yes,1623.26,1125.36
KXBNB15M-26MAY250015-15,KXBNB15M,BNB,26MAY250015,656.41,656.19,-0.0003351563809203297,no,6027.24,3721.52
KXBNB15M-26MAY250000-00,KXBNB15M,BNB,26MAY250000,656.05,656.41,0.0005487386632116663,yes,2919.53,2084.85
KXBNB15M-26MAY242345-45,KXBNB15M,BNB,26MAY242345,655.56,656.05,0.0007474525596436773,yes,1472.22,1123.41
KXBNB15M-26MAY242330-30,KXBNB15M,BNB,26MAY242330,655.64,655.56,-0.00012201818070898805,no,3310.75,2410.2
KXBNB15M-26MAY242315-15,KXBNB15M,BNB,26MAY242315,656.44,655.64,-0.0012186947778929805,no,4381.79,3331.76
KXBNB15M-26MAY242300-00,KXBNB15M,BNB,26MAY242300,656.37,656.44,0.00010664716547077109,yes,4950.42,3533.93
KXBNB15M-26MAY242245-45,KXBNB15M,BNB,26MAY242245,656.92,656.37,-0.0008372404554587386,no,5669.57,3945.71
KXBNB15M-26MAY242230-30,KXBNB15M,BNB,26MAY242230,658.9,656.92,-0.003005008347245437,no,2164.29,1966.74
KXBNB15M-26MAY242215-15,KXBNB15M,BNB,26MAY242215,655.31,658.9,0.0054783232363309455,yes,4964.78,4488.45
KXBNB15M-26MAY242200-00,KXBNB15M,BNB,26MAY242200,657.46,655.31,-0.003270160922337619,no,3549.49,3164.88
KXBNB15M-26MAY242145-45,KXBNB15M,BNB,26MAY242145,658.66,657.46,-0.0018218807882669844,no,4097.43,2943.86
KXBNB15M-26MAY242130-30,KXBNB15M,BNB,26MAY242130,657.73,658.66,0.0014139540540950694,yes,3653.57,3221.95
KXBNB15M-26MAY242115-15,KXBNB15M,BNB,26MAY242115,658.03,657.73,-0.0004559062656717088,no,2680.82,2260.54
KXBNB15M-26MAY242100-00,KXBNB15M,BNB,26MAY242100,657.95,658.03,0.00012158978645782694,yes,6341.19,3811.44
KXBNB15M-26MAY242045-45,KXBNB15M,BNB,26MAY242045,658.34,657.95,-0.0005923990643132521,no,2853.21,2132.12
KXBNB15M-26MAY242030-30,KXBNB15M,BNB,26MAY242030,657.92,658.34,0.0006383754863814336,yes,3988.97,2791.81
KXBNB15M-26MAY242015-15,KXBNB15M,BNB,26MAY242015,656.13,657.92,0.002728117903464197,yes,2178.22,2027.28
KXBNB15M-26MAY242000-00,KXBNB15M,BNB,26MAY242000,656.65,656.13,-0.0007918982715297066,no,3883.04,3038.77
KXNEAR15M-26AUG051845-45,KXNEAR15M,NEAR,26AUG051845,1.6966,1.6938,-0.0016503595426147208,no,4600.28,3651.36
KXNEAR15M-26AUG051830-30,KXNEAR15M,NEAR,26AUG051830,1.6955,1.6966,0.0006487761722206435,yes,4021.43,2189.13
KXNEAR15M-26AUG051815-15,KXNEAR15M,NEAR,26AUG051815,1.6936,1.6955,0.001121870571563541,yes,4205.8,2568.2
KXNEAR15M-26AUG051800-00,KXNEAR15M,NEAR,26AUG051800,1.6958,1.6936,-0.0012973227974996933,no,7134.72,3268.74
KXNEAR15M-26AUG051745-45,KXNEAR15M,NEAR,26AUG051745,1.6927,1.6958,0.001831393631476269,yes,3332.81,2025.74
KXNEAR15M-26AUG051730-30,KXNEAR15M,NEAR,26AUG051730,1.6992,1.6927,-0.003825329566854961,no,3947.42,3363.78
KXNEAR15M-26AUG051715-15,KXNEAR15M,NEAR,26AUG051715,1.7042,1.6992,-0.002933927942729664,no,5182.72,3987.15
KXNEAR15M-26AUG051700-00,KXNEAR15M,NEAR,26AUG051700,1.7106,1.7042,-0.0037413772945165216,no,3795.01,2696.77
KXNEAR15M-26AUG051645-45,KXNEAR15M,NEAR,26AUG051645,1.7087,1.7106,0.0011119564581259381,yes,4797.77,2440.46
KXNEAR15M-26AUG051630-30,KXNEAR15M,NEAR,26AUG051630,1.7087,1.7087,0.0,yes,7051.7,2781.85
KXNEAR15M-26AUG051615-15,KXNEAR15M,NEAR,26AUG051615,1.7049,1.7087,0.0022288697284298348,yes,9320.3,4282.5
KXNEAR15M-26AUG051600-00,KXNEAR15M,NEAR,26AUG051600,1.711,1.7049,-0.0035651665692577406,no,3329.15,2250.9
KXNEAR15M-26AUG051545-45,KXNEAR15M,NEAR,26AUG051545,1.7108,1.711,0.00011690437222350827,yes,7372.84,3873.44
KXNEAR15M-26AUG051530-30,KXNEAR15M,NEAR,26AUG051530,1.7113,1.7108,-0.0002921755390638374,no,9164.98,4934.03
KXNEAR15M-26AUG051515-15,KXNEAR15M,NEAR,26AUG051515,1.7089,1.7113,0.0014044121949792017,yes,3251.31,1883.16
KXNEAR15M-26AUG051500-00,KXNEAR15M,NEAR,26AUG051500,1.7086,1.7089,0.00017558234812137952,yes,7938.49,3027.37
KXNEAR15M-26AUG051445-45,KXNEAR15M,NEAR,26AUG051445,1.7068,1.7086,0.001054605108975745,yes,3096.74,1792.08
KXNEAR15M-26AUG051430-30,KXNEAR15M,NEAR,26AUG051430,1.7115,1.7068,-0.0027461291264971816,no,6059.61,2282.49
KXNEAR15M-26AUG051415-15,KXNEAR15M,NEAR,26AUG051415,1.7181,1.7115,-0.0038414527675920723,no,3218.04,2355.7
KXNEAR15M-26AUG051400-00,KXNEAR15M,NEAR,26AUG051400,1.719,1.7181,-0.0005235602094241553,no,4258.04,1893.95
KXNEAR15M-26AUG051345-45,KXNEAR15M,NEAR,26AUG051345,1.7114,1.719,0.004440808694636001,yes,3992.56,2539.95
KXNEAR15M-26AUG051330-30,KXNEAR15M,NEAR,26AUG051330,1.7145,1.7114,-0.001808107319918274,no,4773.58,3250.47
KXNEAR15M-26AUG051315-15,KXNEAR15M,NEAR,26AUG051315,1.7072,1.7145,0.004276007497656901,yes,5523.83,3755.53
KXNEAR15M-26AUG051300-00,KXNEAR15M,NEAR,26AUG051300,1.705,1.7072,0.0012903225806451494,yes,7228.03,2955.4
