coin,wkey,ticker,day,hour,minute,secs,px,vol,frac_long,won,edge
SOL,26JUL261045,KXSOL15M-26JUL261045-45,2026-07-26,14,9,585.1653769016266,0.63,28.700000000000003,0.0,1,0.37
SOL,26JUL261045,KXSOL15M-26JUL261045-45,2026-07-26,14,8,538.0958399772644,0.5,998.1199999999999,0.40989059431731656,0,-0.5
SOL,26JUL261045,KXSOL15M-26JUL261045-45,2026-07-26,14,7,471.876188993454,0.5900000000000001,1474.1499999999996,0.44922158532035417,0,-0.5900000000000001
SOL,26JUL261045,KXSOL15M-26JUL261045-45,2026-07-26,14,6,413.36834502220154,0.54,2607.4300000000003,0.45092293944612116,1,0.45999999999999996
SOL,26JUL261045,KXSOL15M-26JUL261045-45,2026-07-26,14,5,350.32120299339294,0.6,5072.840000000002,0.3714033953367343,1,0.4
SOL,26JUL261045,KXSOL15M-26JUL261045-45,2026-07-26,14,4,298.5606338977814,0.53,6203.620000000004,0.37939944741940984,0,-0.53
SOL,26JUL261045,KXSOL15M-26JUL261045-45,2026-07-26,14,3,238.3489511013031,0.78,9787.420000000007,0.3260103275429072,1,0.21999999999999997
SOL,26JUL261045,KXSOL15M-26JUL261045-45,2026-07-26,14,2,168.41587901115417,0.948,14945.02000000001,0.2622498999666781,1,0.052000000000000046
SOL,26JUL261100,KXSOL15M-26JUL261100-00,2026-07-26,15,14,884.1651101112366,0.54,16.009999999999998,0.0,1,0.45999999999999996
SOL,26JUL261100,KXSOL15M-26JUL261100-00,2026-07-26,15,13,838.512284040451,0.54,849.5400000000001,0.37722767615415403,0,-0.54
SOL,26JUL261100,KXSOL15M-26JUL261100-00,2026-07-26,15,12,779.6133899688721,0.83,2134.07,0.28536552221810907,1,0.17000000000000004
SOL,26JUL261100,KXSOL15M-26JUL261100-00,2026-07-26,15,11,719.6400740146637,0.81,4509.950000000001,0.21814875996407937,1,0.18999999999999995
SOL,26JUL261100,KXSOL15M-26JUL261100-00,2026-07-26,15,10,656.8575050830841,0.82,5900.460000000003,0.2091294577032976,1,0.18000000000000005
SOL,26JUL261100,KXSOL15M-26JUL261100-00,2026-07-26,15,9,596.9517819881439,0.75,6905.000000000005,0.21687762490948573,1,0.25
SOL,26JUL261100,KXSOL15M-26JUL261100-00,2026-07-26,15,8,536.5100090503693,0.75,7161.590000000006,0.22321300158205076,1,0.25
SOL,26JUL261100,KXSOL15M-26JUL261100-00,2026-07-26,15,7,478.03542304039,0.69,8324.870000000008,0.2631848905748678,1,0.31000000000000005
SOL,26JUL261100,KXSOL15M-26JUL261100-00,2026-07-26,15,6,419.39493703842163,0.78,10263.450000000013,0.2302714974009713,1,0.21999999999999997
SOL,26JUL261100,KXSOL15M-26JUL261100-00,2026-07-26,15,5,354.19141602516174,0.83,11946.780000000012,0.23082788835150553,1,0.17000000000000004
SOL,26JUL261100,KXSOL15M-26JUL261100-00,2026-07-26,15,4,294.44639110565186,0.87,13577.240000000014,0.20734994741199236,1,0.13
SOL,26JUL261100,KXSOL15M-26JUL261100-00,2026-07-26,15,3,239.84739708900452,0.908,14776.890000000018,0.19879690516746074,1,0.09199999999999997
SOL,26JUL261100,KXSOL15M-26JUL261100-00,2026-07-26,15,2,169.46634101867676,0.932,17508.11,0.2145811284027804,1,0.06799999999999995
SOL,26JUL261115,KXSOL15M-26JUL261115-15,2026-07-26,15,14,890.2856199741364,0.53,7.01,0.0,1,0.47
SOL,26JUL261115,KXSOL15M-26JUL261115-15,2026-07-26,15,13,834.8889560699463,0.51,587.8599999999999,0.4674922600619196,1,0.49
SOL,26JUL261115,KXSOL15M-26JUL261115-15,2026-07-26,15,12,779.5450820922852,0.52,1910.16,0.19117770239142268,0,-0.52
SOL,26JUL261115,KXSOL15M-26JUL261115-15,2026-07-26,15,11,718.0858240127563,0.62,3975.7200000000003,0.34248136186652983,1,0.38
SOL,26JUL261115,KXSOL15M-26JUL261115-15,2026-07-26,15,10,656.5902409553528,0.72,5595.600000000001,0.28077239259418113,1,0.28
SOL,26JUL261115,KXSOL15M-26JUL261115-15,2026-07-26,15,9,594.1093370914459,0.64,6035.020000000002,0.3003602307863105,1,0.36
SOL,26JUL261115,KXSOL15M-26JUL261115-15,2026-07-26,15,8,531.365895986557,0.76,7301.480000000004,0.2601760191084546,1,0.24
SOL,26JUL261115,KXSOL15M-26JUL261115-15,2026-07-26,15,7,474.733323097229,0.55,8237.730000000007,0.3092259639488062,1,0.44999999999999996
SOL,26JUL261115,KXSOL15M-26JUL261115-15,2026-07-26,15,6,419.0917139053345,0.53,9066.980000000009,0.35252090552752957,1,0.47
SOL,26JUL261115,KXSOL15M-26JUL261115-15,2026-07-26,15,5,353.70851588249207,0.75,10760.40000000001,0.31591297721274303,1,0.25
SOL,26JUL261115,KXSOL15M-26JUL261115-15,2026-07-26,15,4,299.6218469142914,0.81,13030.930000000011,0.3151923922544286,1,0.18999999999999995
SOL,26JUL261115,KXSOL15M-26JUL261115-15,2026-07-26,15,3,229.5531280040741,0.88,15676.480000000018,0.2893965992365634,1,0.12
SOL,26JUL261115,KXSOL15M-26JUL261115-15,2026-07-26,15,2,173.56269001960754,0.946,19069.770000000004,0.2462793206210671,1,0.05400000000000005
SOL,26JUL261130,KXSOL15M-26JUL261130-30,2026-07-26,15,14,892.3599090576172,0.6,17.0,0.0,1,0.4
SOL,26JUL261130,KXSOL15M-26JUL261130-30,2026-07-26,15,13,839.3027119636536,0.8,652.9,0.24189002910093427,1,0.19999999999999996
SOL,26JUL261130,KXSOL15M-26JUL261130-30,2026-07-26,15,12,775.7990028858185,0.91,2288.14,0.5682038686444011,1,0.08999999999999997
SOL,26JUL261130,KXSOL15M-26JUL261130-30,2026-07-26,15,11,682.2038359642029,0.943,4721.700000000003,0.5929283944342079,1,0.05700000000000005
SOL,26JUL261130,KXSOL15M-26JUL261130-30,2026-07-26,15,10,659.1028099060059,0.949,4908.310000000003,0.6069522911144568,1,0.051000000000000045
SOL,26JUL261145,KXSOL15M-26JUL261145-45,2026-07-26,15,14,879.8024089336395,0.61,44.080000000000005,0.0,0,-0.61
SOL,26JUL261145,KXSOL15M-26JUL261145-45,2026-07-26,15,13,839.4135620594025,0.7,927.84,0.11228229005000863,0,-0.7
SOL,26JUL261145,KXSOL15M-26JUL261145-45,2026-07-26,15,12,778.9489529132843,0.61,1710.75,0.10054069852403917,0,-0.61
SOL,26JUL261145,KXSOL15M-26JUL261145-45,2026-07-26,15,11,713.183296918869,0.62,3483.4100000000003,0.27624942226151955,0,-0.62
SOL,26JUL261145,KXSOL15M-26JUL261145-45,2026-07-26,15,10,656.0755689144135,0.5800000000000001,4012.920000000001,0.3262636683512254,0,-0.5800000000000001
SOL,26JUL261145,KXSOL15M-26JUL261145-45,2026-07-26,15,9,586.9684989452362,0.55,5128.430000000002,0.2985202098887962,1,0.44999999999999996
SOL,26JUL261145,KXSOL15M-26JUL261145-45,2026-07-26,15,8,538.9992129802704,0.72,5748.570000000005,0.2852761643330425,1,0.28
SOL,26JUL261200,KXSOL15M-26JUL261200-00,2026-07-26,16,9,562.4128561019897,0.65,6206.37,0.0,1,0.35
SOL,26JUL261200,KXSOL15M-26JUL261200-00,2026-07-26,16,8,539.9418549537659,0.75,7038.300000000001,0.037509057584928174,1,0.25
SOL,26JUL261200,KXSOL15M-26JUL261200-00,2026-07-26,16,7,479.2013449668884,0.61,8818.630000000003,0.06704556149878153,1,0.39
SOL,26JUL261200,KXSOL15M-26JUL261200-00,2026-07-26,16,6,413.2104740142822,0.62,10242.060000000009,0.1460887751096946,1,0.38
SOL,26JUL261200,KXSOL15M-26JUL261200-00,2026-07-26,16,5,359.44214701652527,0.5,13393.670000000022,0.23967665322499335,0,-0.5
SOL,26JUL261200,KXSOL15M-26JUL261200-00,2026-07-26,16,4,299.7133939266205,0.87,19057.79000000002,0.22780133478225958,1,0.13
SOL,26JUL261200,KXSOL15M-26JUL261200-00,2026-07-26,16,3,226.92548990249634,0.949,22299.769999999964,0.2521268156577406,1,0.051000000000000045
SOL,26JUL261215,KXSOL15M-26JUL261215-15,2026-07-26,16,13,804.2573759555817,0.71,88.0,0.0,1,0.29000000000000004
SOL,26JUL261215,KXSOL15M-26JUL261215-15,2026-07-26,16,12,779.8142809867859,0.6,538.3499999999999,0.5686263583170801,1,0.4
SOL,26JUL261215,KXSOL15M-26JUL261215-15,2026-07-26,16,11,719.114175081253,0.5700000000000001,2995.230000000001,0.4389178794282908,1,0.42999999999999994
SOL,26JUL261215,KXSOL15M-26JUL261215-15,2026-07-26,16,10,656.799635887146,0.74,3820.6500000000033,0.4326017824192214,1,0.26
SOL,26JUL261215,KXSOL15M-26JUL261215-15,2026-07-26,16,9,599.0656061172485,0.78,4227.950000000006,0.4410695490722447,1,0.21999999999999997
SOL,26JUL261215,KXSOL15M-26JUL261215-15,2026-07-26,16,8,528.5101819038391,0.8,6866.310000000008,0.47724177906328075,1,0.19999999999999996
SOL,26JUL261215,KXSOL15M-26JUL261215-15,2026-07-26,16,7,478.5628581047058,0.87,8204.32000000001,0.49324136552450343,1,0.13
SOL,26JUL261215,KXSOL15M-26JUL261215-15,2026-07-26,16,6,417.4774250984192,0.925,12210.670000000007,0.4672192434976947,1,0.07499999999999996
SOL,26JUL261215,KXSOL15M-26JUL261215-15,2026-07-26,16,2,167.62459993362427,0.9299999999999999,17850.219999999976,0.46282846934099475,1,0.07000000000000006
SOL,26JUL261230,KXSOL15M-26JUL261230-30,2026-07-26,16,14,872.1335508823395,0.63,10.0,0.0,1,0.37
SOL,26JUL261230,KXSOL15M-26JUL261230-30,2026-07-26,16,13,832.1751389503479,0.71,1425.9,0.801928606494144,1,0.29000000000000004
SOL,26JUL261230,KXSOL15M-26JUL261230-30,2026-07-26,16,12,776.9511179924011,0.74,2743.6299999999997,0.8266056283099398,1,0.26
SOL,26JUL261230,KXSOL15M-26JUL261230-30,2026-07-26,16,11,708.8204209804535,0.85,4423.240000000001,0.7100066919271846,1,0.15000000000000002
SOL,26JUL261230,KXSOL15M-26JUL261230-30,2026-07-26,16,10,659.8063778877258,0.76,4969.170000000003,0.7090540271312914,1,0.24
SOL,26JUL261230,KXSOL15M-26JUL261230-30,2026-07-26,16,9,599.7307379245758,0.61,7324.580000000007,0.5753968145613808,1,0.39
SOL,26JUL261230,KXSOL15M-26JUL261230-30,2026-07-26,16,8,536.7646269798279,0.76,8882.620000000012,0.5280547856375706,1,0.24
SOL,26JUL261230,KXSOL15M-26JUL261230-30,2026-07-26,16,7,475.44584107398987,0.8,11774.000000000015,0.40494988958722583,1,0.19999999999999996
SOL,26JUL261230,KXSOL15M-26JUL261230-30,2026-07-26,16,6,417.0207009315491,0.93,16370.990000000018,0.37812679624139994,1,0.06999999999999995
SOL,26JUL261230,KXSOL15M-26JUL261230-30,2026-07-26,16,5,357.4258849620819,0.87,18333.600000000013,0.3828767945193524,1,0.13
SOL,26JUL261230,KXSOL15M-26JUL261230-30,2026-07-26,16,4,298.51617407798767,0.88,20020.13,0.36169645252053845,1,0.12
SOL,26JUL261245,KXSOL15M-26JUL261245-45,2026-07-26,16,5,345.85177206993103,0.7,0.0,0.0,0,-0.7
SOL,26JUL261245,KXSOL15M-26JUL261245-45,2026-07-26,16,4,295.0232129096985,0.73,1526.6900000000003,0.06544223123227373,0,-0.73
SOL,26JUL261245,KXSOL15M-26JUL261245-45,2026-07-26,16,3,239.87534999847412,0.77,6206.460000000005,0.11980098155792501,0,-0.77
SOL,26JUL261245,KXSOL15M-26JUL261245-45,2026-07-26,16,2,175.14202404022217,0.81,12233.73000000001,0.160356653285629,0,-0.81
SOL,26JUL261300,KXSOL15M-26JUL261300-00,2026-07-26,17,13,820.3206040859222,0.5,10.0,0.0,0,-0.5
SOL,26JUL261300,KXSOL15M-26JUL261300-00,2026-07-26,17,12,779.2657170295715,0.59,446.84999999999997,0.47799037708403264,0,-0.59
SOL,26JUL261300,KXSOL15M-26JUL261300-00,2026-07-26,17,11,718.5719780921936,0.69,717.5899999999999,0.4169511838236319,0,-0.69
SOL,26JUL261300,KXSOL15M-26JUL261300-00,2026-07-26,17,10,651.799309015274,0.77,1234.6699999999998,0.3551799266200685,0,-0.77
SOL,26JUL261300,KXSOL15M-26JUL261300-00,2026-07-26,17,9,597.8329679965973,0.74,2834.33,0.42985114647906203,0,-0.74
SOL,26JUL261300,KXSOL15M-26JUL261300-00,2026-07-26,17,8,533.5868110656738,0.64,4417.790000000004,0.3817429076529211,1,0.36
SOL,26JUL261300,KXSOL15M-26JUL261300-00,2026-07-26,17,7,479.457750082016,0.79,5955.300000000003,0.3445132906822492,1,0.20999999999999996
SOL,26JUL261300,KXSOL15M-26JUL261300-00,2026-07-26,17,6,415.2550001144409,0.6599999999999999,7540.230000000006,0.3994944451296575,1,0.3400000000000001
SOL,26JUL261300,KXSOL15M-26JUL261300-00,2026-07-26,17,5,352.23118901252747,0.84,9345.700000000006,0.42355842794012216,1,0.16000000000000003
SOL,26JUL261300,KXSOL15M-26JUL261300-00,2026-07-26,17,4,299.65904688835144,0.86,9927.99,0.41174497556907325,1,0.14
SOL,26JUL261300,KXSOL15M-26JUL261300-00,2026-07-26,17,3,234.12736105918884,0.918,17630.019999999993,0.28158618084381104,1,0.08199999999999996
SOL,26JUL261315,KXSOL15M-26JUL261315-15,2026-07-26,17,6,379.4002969264984,0.81,0.0,0.0,0,-0.81
SOL,26JUL261315,KXSOL15M-26JUL261315-15,2026-07-26,17,5,357.71615409851074,0.83,854.2200000000001,0.19558193439629132,0,-0.83
SOL,26JUL261315,KXSOL15M-26JUL261315-15,2026-07-26,17,4,284.57425594329834,0.87,1490.2099999999998,0.2680226276833466,0,-0.87
SOL,26JUL261315,KXSOL15M-26JUL261315-15,2026-07-26,17,3,234.97597002983093,0.78,1914.4199999999994,0.3814210047951861,0,-0.78
SOL,26JUL261315,KXSOL15M-26JUL261315-15,2026-07-26,17,2,179.00504302978516,0.9299999999999999,3034.7200000000007,0.28991142510676426,0,-0.9299999999999999
SOL,26JUL261330,KXSOL15M-26JUL261330-30,2026-07-26,17,14,886.8404080867767,0.54,4.26,0.0,0,-0.54
SOL,26JUL261330,KXSOL15M-26JUL261330-30,2026-07-26,17,13,833.4734919071198,0.6,276.09999999999997,0.6122781600869251,0,-0.6
SOL,26JUL261330,KXSOL15M-26JUL261330-30,2026-07-26,17,12,779.4515519142151,0.56,835.4599999999999,0.6165705120532402,1,0.43999999999999995
SOL,26JUL261330,KXSOL15M-26JUL261330-30,2026-07-26,17,11,717.9161159992218,0.52,1028.0499999999995,0.5526871261125434,1,0.48
SOL,26JUL261330,KXSOL15M-26JUL261330-30,2026-07-26,17,10,655.1762030124664,0.6699999999999999,2792.2699999999995,0.2883961794525602,1,0.33000000000000007
SOL,26JUL261330,KXSOL15M-26JUL261330-30,2026-07-26,17,9,594.3816740512848,0.8,2933.1100000000015,0.2972885435595663,1,0.19999999999999996
SOL,26JUL261330,KXSOL15M-26JUL261330-30,2026-07-26,17,8,534.3970520496368,0.84,3555.490000000004,0.38214142073244434,1,0.16000000000000003
SOL,26JUL261330,KXSOL15M-26JUL261330-30,2026-07-26,17,7,479.8725049495697,0.87,4604.700000000007,0.36437335765630713,1,0.13
SOL,26JUL261345,KXSOL15M-26JUL261345-45,2026-07-26,17,6,378.84157705307007,0.6,0.0,0.0,1,0.4
SOL,26JUL261345,KXSOL15M-26JUL261345-45,2026-07-26,17,5,345.8645610809326,0.51,372.26,0.08596142481061624,1,0.49
SOL,26JUL261345,KXSOL15M-26JUL261345-45,2026-07-26,17,4,298.5983889102936,0.5800000000000001,1993.2499999999995,0.16059199799322713,0,-0.5800000000000001
SOL,26JUL261345,KXSOL15M-26JUL261345-45,2026-07-26,17,3,238.4185380935669,0.5,5360.390000000004,0.3129772274032297,0,-0.5
SOL,26JUL261345,KXSOL15M-26JUL261345-45,2026-07-26,17,2,179.42387008666992,0.75,12529.660000000014,0.33487500857964175,1,0.25
SOL,26JUL261400,KXSOL15M-26JUL261400-00,2026-07-26,18,10,648.9069271087646,0.53,0.0,0.0,0,-0.53
SOL,26JUL261400,KXSOL15M-26JUL261400-00,2026-07-26,18,9,593.3319909572601,0.58,742.65,0.3273278125631185,0,-0.58
SOL,26JUL261400,KXSOL15M-26JUL261400-00,2026-07-26,18,8,537.5986440181732,0.7,12157.340000000004,0.06705907706784542,0,-0.7
SOL,26JUL261400,KXSOL15M-26JUL261400-00,2026-07-26,18,7,471.72335410118103,0.75,12979.700000000004,0.07889704692712465,0,-0.75
SOL,26JUL261400,KXSOL15M-26JUL261400-00,2026-07-26,18,6,407.235867023468,0.56,14127.590000000004,0.12396877315947022,0,-0.56
SOL,26JUL261400,KXSOL15M-26JUL261400-00,2026-07-26,18,5,356.63791489601135,0.77,14996.000000000004,0.16217391304347825,0,-0.77
SOL,26JUL261400,KXSOL15M-26JUL261400-00,2026-07-26,18,4,298.67076802253723,0.69,17904.799999999996,0.21502557973280925,0,-0.69
SOL,26JUL261400,KXSOL15M-26JUL261400-00,2026-07-26,18,3,239.65469598770142,0.5700000000000001,19745.979999999963,0.2588815546252965,1,0.42999999999999994
SOL,26JUL261400,KXSOL15M-26JUL261400-00,2026-07-26,18,2,175.47294402122498,0.7,23690.369999999944,0.2362048376618861,1,0.30000000000000004
SOL,26JUL261415,KXSOL15M-26JUL261415-15,2026-07-26,18,11,686.4524660110474,0.5800000000000001,588.62,0.0,1,0.41999999999999993
SOL,26JUL261415,KXSOL15M-26JUL261415-15,2026-07-26,18,10,650.1920850276947,0.5800000000000001,722.52,0.09552676742512317,1,0.41999999999999993
SOL,26JUL261415,KXSOL15M-26JUL261415-15,2026-07-26,18,9,595.1066389083862,0.72,2058.31,0.22270697805481196,1,0.28
SOL,26JUL261415,KXSOL15M-26JUL261415-15,2026-07-26,18,8,534.382257938385,0.69,2660.8500000000017,0.3198150966796322,1,0.31000000000000005
SOL,26JUL261415,KXSOL15M-26JUL261415-15,2026-07-26,18,7,479.96593499183655,0.8,3275.430000000003,0.3768146472371563,1,0.19999999999999996
SOL,26JUL261415,KXSOL15M-26JUL261415-15,2026-07-26,18,6,419.52891993522644,0.83,5476.320000000007,0.410346729190405,1,0.17000000000000004
SOL,26JUL261415,KXSOL15M-26JUL261415-15,2026-07-26,18,5,357.8712959289551,0.904,6713.36000000001,0.3890615131618144,1,0.09599999999999997
SOL,26JUL261415,KXSOL15M-26JUL261415-15,2026-07-26,18,4,287.6041440963745,0.9410000000000001,9262.390000000014,0.3918049229194622,1,0.05899999999999994
SOL,26JUL261415,KXSOL15M-26JUL261415-15,2026-07-26,18,3,228.94819498062134,0.929,10615.510000000017,0.4415331905862269,1,0.07099999999999995
SOL,26JUL261415,KXSOL15M-26JUL261415-15,2026-07-26,18,2,179.99949407577515,0.5900000000000001,13491.910000000018,0.4858140915556063,1,0.4099999999999999
SOL,26JUL261430,KXSOL15M-26JUL261430-30,2026-07-26,18,9,566.2292239665985,0.65,76.42999999999999,0.0,1,0.35
SOL,26JUL261430,KXSOL15M-26JUL261430-30,2026-07-26,18,8,537.6767721176147,0.63,584.5999999999999,0.8640608963393774,1,0.37
SOL,26JUL261430,KXSOL15M-26JUL261430-30,2026-07-26,18,7,474.530070066452,0.77,1141.52,0.7850760389655899,1,0.22999999999999998
SOL,26JUL261430,KXSOL15M-26JUL261430-30,2026-07-26,18,6,413.45455408096313,0.86,3538.0900000000015,0.3961600750687517,1,0.14
SOL,26JUL261430,KXSOL15M-26JUL261430-30,2026-07-26,18,5,359.7173800468445,0.84,5144.720000000004,0.43546976317467195,1,0.16000000000000003
SOL,26JUL261430,KXSOL15M-26JUL261430-30,2026-07-26,18,4,299.8553640842438,0.53,7804.730000000005,0.4451787569845463,1,0.47
SOL,26JUL261430,KXSOL15M-26JUL261430-30,2026-07-26,18,3,238.27430200576782,0.7,9333.240000000013,0.42774749176063137,0,-0.7
SOL,26JUL261430,KXSOL15M-26JUL261430-30,2026-07-26,18,2,174.7026970386505,0.52,12099.460000000015,0.3745530792283289,1,0.48
SOL,26JUL261445,KXSOL15M-26JUL261445-45,2026-07-26,18,13,836.9530749320984,0.5,0.0,0.0,1,0.5
SOL,26JUL261445,KXSOL15M-26JUL261445-45,2026-07-26,18,12,775.8256530761719,0.55,319.54999999999995,0.2164293537787514,1,0.44999999999999996
SOL,26JUL261445,KXSOL15M-26JUL261445-45,2026-07-26,18,11,712.7476658821106,0.51,1243.5799999999997,0.23166985638237997,0,-0.51
SOL,26JUL261445,KXSOL15M-26JUL261445-45,2026-07-26,18,10,641.4110889434814,0.77,2990.4700000000016,0.22296829595347875,1,0.22999999999999998
SOL,26JUL261445,KXSOL15M-26JUL261445-45,2026-07-26,18,9,598.1039459705353,0.72,3436.2700000000027,0.2978403908889578,1,0.28
SOL,26JUL261445,KXSOL15M-26JUL261445-45,2026-07-26,18,8,535.7166979312897,0.58,3787.8800000000056,0.3257468557610057,1,0.42000000000000004
SOL,26JUL261445,KXSOL15M-26JUL261445-45,2026-07-26,18,7,479.54611706733704,0.71,4767.740000000007,0.3413713835066504,0,-0.71
SOL,26JUL261445,KXSOL15M-26JUL261445-45,2026-07-26,18,6,407.86846590042114,0.55,6044.130000000009,0.342092244872297,1,0.44999999999999996
SOL,26JUL261445,KXSOL15M-26JUL261445-45,2026-07-26,18,5,359.66523003578186,0.74,7548.460000000011,0.3729701157587105,1,0.26
SOL,26JUL261445,KXSOL15M-26JUL261445-45,2026-07-26,18,4,299.92877292633057,0.85,10043.100000000013,0.3469287371429137,1,0.15000000000000002
SOL,26JUL261445,KXSOL15M-26JUL261445-45,2026-07-26,18,3,222.40879607200623,0.74,11003.210000000014,0.3318231679664387,1,0.26
SOL,26JUL261445,KXSOL15M-26JUL261445-45,2026-07-26,18,2,169.5207200050354,0.78,12270.690000000013,0.305818988174259,1,0.21999999999999997
SOL,26JUL261500,KXSOL15M-26JUL261500-00,2026-07-26,19,11,710.5487990379333,0.52,88.99000000000001,0.0,1,0.48
SOL,26JUL261500,KXSOL15M-26JUL261500-00,2026-07-26,19,10,659.6073169708252,0.52,197.82999999999998,0.1655967244603953,0,-0.52
SOL,26JUL261500,KXSOL15M-26JUL261500-00,2026-07-26,19,9,599.4161379337311,0.5700000000000001,941.4799999999999,0.5086353401028169,0,-0.5700000000000001
SOL,26JUL261500,KXSOL15M-26JUL261500-00,2026-07-26,19,8,532.0592339038849,0.59,1301.23,0.3688740653074399,1,0.41000000000000003
SOL,26JUL261500,KXSOL15M-26JUL261500-00,2026-07-26,19,7,477.1436719894409,0.69,2504.0599999999986,0.53453591367619,1,0.31000000000000005
SOL,26JUL261500,KXSOL15M-26JUL261500-00,2026-07-26,19,6,419.0552439689636,0.81,4267.100000000002,0.39016428019029287,1,0.18999999999999995
SOL,26JUL261500,KXSOL15M-26JUL261500-00,2026-07-26,19,5,356.7558879852295,0.89,6837.630000000008,0.42065306253775026,1,0.10999999999999999
SOL,26JUL261500,KXSOL15M-26JUL261500-00,2026-07-26,19,4,299.53953790664673,0.83,7373.77000000001,0.4077330863316861,1,0.17000000000000004
SOL,26JUL261500,KXSOL15M-26JUL261500-00,2026-07-26,19,3,229.96066188812256,0.901,8827.80000000001,0.356997213348739,1,0.09899999999999998
SOL,26JUL261500,KXSOL15M-26JUL261500-00,2026-07-26,19,2,171.01723909378052,0.89,12220.280000000013,0.30825316604856834,1,0.10999999999999999
SOL,26JUL261515,KXSOL15M-26JUL261515-15,2026-07-26,19,14,878.0083160400391,0.52,12.0,0.0,1,0.48
SOL,26JUL261515,KXSOL15M-26JUL261515-15,2026-07-26,19,13,836.4697968959808,0.54,231.53,0.20830993823694552,1,0.45999999999999996
SOL,26JUL261515,KXSOL15M-26JUL261515-15,2026-07-26,19,12,779.7833230495453,0.73,3120.280000000001,0.7377607137820962,0,-0.73
SOL,26JUL261515,KXSOL15M-26JUL261515-15,2026-07-26,19,11,707.9838299751282,0.61,6000.450000000004,0.7715121365897553,1,0.39
SOL,26JUL261515,KXSOL15M-26JUL261515-15,2026-07-26,19,10,657.1047489643097,0.5800000000000001,7387.510000000007,0.7372524707242353,1,0.41999999999999993
SOL,26JUL261515,KXSOL15M-26JUL261515-15,2026-07-26,19,9,590.0966010093689,0.5900000000000001,8555.710000000008,0.6613618273644147,1,0.4099999999999999
SOL,26JUL261515,KXSOL15M-26JUL261515-15,2026-07-26,19,8,535.8196609020233,0.69,8964.250000000007,0.651010402431882,1,0.31000000000000005
SOL,26JUL261515,KXSOL15M-26JUL261515-15,2026-07-26,19,7,470.9914860725403,0.83,11837.890000000007,0.5188002253780022,1,0.17000000000000004
SOL,26JUL261515,KXSOL15M-26JUL261515-15,2026-07-26,19,6,419.3916668891907,0.84,12727.360000000008,0.5327051328790887,1,0.16000000000000003
SOL,26JUL261515,KXSOL15M-26JUL261515-15,2026-07-26,19,5,359.89054894447327,0.922,14438.86000000001,0.48216202664199254,1,0.07799999999999996
SOL,26JUL261530,KXSOL15M-26JUL261530-30,2026-07-26,19,14,886.596834897995,0.54,0.0,0.0,0,-0.54
