ticker,coin,date,close,side,px,won,edge,vol,mins_left,a0,a1,ret
KXSOL15M-26JUL142000-00,SOL,2026-07-15,2026-07-15T00:00:00+00:00,yes,0.67,1,0.32999999999999996,383.29,14.0,77.6865,77.809,0.001576850546748821
KXSOL15M-26JUL142300-00,SOL,2026-07-15,2026-07-15T03:00:00+00:00,yes,0.67,1,0.32999999999999996,518.5,13.0,77.1635,77.2352,0.0009291957985317797
KXSOL15M-26JUL150200-00,SOL,2026-07-15,2026-07-15T06:00:00+00:00,yes,0.68,1,0.31999999999999995,1767.77,11.0,77.8462,78.2197,0.0047979220565680415
KXSOL15M-26JUL150500-00,SOL,2026-07-15,2026-07-15T09:00:00+00:00,yes,0.65,1,0.35,61.03,8.0,77.4522,77.5275,0.000972212538830383
KXSOL15M-26JUL150800-00,SOL,2026-07-15,2026-07-15T12:00:00+00:00,yes,0.71,1,0.29000000000000004,2403.21,8.0,77.37,77.4405,0.0009112058937572129
KXSOL15M-26JUL151100-00,SOL,2026-07-15,2026-07-15T15:00:00+00:00,yes,0.75,1,0.25,1353.92,11.0,77.9037,78.1367,0.0029908720638429764
KXSOL15M-26JUL151700-00,SOL,2026-07-15,2026-07-15T21:00:00+00:00,no,0.6699999999999999,1,0.33000000000000007,1973.82,11.0,77.4188,77.3558,-0.0008137558319168262
KXSOL15M-26JUL152000-00,SOL,2026-07-16,2026-07-16T00:00:00+00:00,no,0.7,1,0.30000000000000004,1226.98,12.0,77.2802,77.2662,-0.00018115895145193458
KXSOL15M-26JUL152300-00,SOL,2026-07-16,2026-07-16T03:00:00+00:00,yes,0.65,1,0.35,735.63,13.0,76.998,77.089,0.001181848879191589
KXSOL15M-26JUL160200-00,SOL,2026-07-16,2026-07-16T06:00:00+00:00,yes,0.66,1,0.33999999999999997,412.82,9.0,77.317,77.4165,0.0012869097352458858
KXSOL15M-26JUL161400-00,SOL,2026-07-16,2026-07-16T18:00:00+00:00,yes,0.65,0,-0.65,1688.63,11.0,75.7945,75.5172,-0.0036585768096629276
KXSOL15M-26JUL161700-00,SOL,2026-07-16,2026-07-16T21:00:00+00:00,yes,0.67,1,0.32999999999999996,1272.66,8.0,75.7158,75.7612,0.0005996106492964583
KXSOL15M-26JUL162000-00,SOL,2026-07-17,2026-07-17T00:00:00+00:00,yes,0.71,1,0.29000000000000004,519.25,9.0,75.2232,75.263,0.0005290920886109553
KXSOL15M-26JUL170500-00,SOL,2026-07-17,2026-07-17T09:00:00+00:00,yes,0.67,1,0.32999999999999996,473.19,14.0,74.3918,74.4678,0.0010216179740239301
KXSOL15M-26JUL170800-00,SOL,2026-07-17,2026-07-17T12:00:00+00:00,no,0.7,1,0.30000000000000004,1107.48,10.0,74.8497,74.8067,-0.0005744846004725758
KXSOL15M-26JUL171100-00,SOL,2026-07-17,2026-07-17T15:00:00+00:00,no,0.75,1,0.25,1104.3,13.0,74.3875,74.2682,-0.0016037640732651283
KXSOL15M-26JUL171400-00,SOL,2026-07-17,2026-07-17T18:00:00+00:00,yes,0.72,1,0.28,1277.14,12.0,75.1647,75.2015,0.0004895915236806573
KXSOL15M-26JUL171700-00,SOL,2026-07-17,2026-07-17T21:00:00+00:00,yes,0.74,1,0.26,770.62,14.0,74.9675,75.0518,0.0011244872778203745
KXSOL15M-26JUL172000-00,SOL,2026-07-18,2026-07-18T00:00:00+00:00,no,0.71,1,0.29000000000000004,1051.15,11.0,74.9958,74.9832,-0.00016800940852695965
KXSOL15M-26JUL172300-00,SOL,2026-07-18,2026-07-18T03:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,277.73,11.0,75.2718,75.189,-0.0011000135508916484
KXSOL15M-26JUL180200-00,SOL,2026-07-18,2026-07-18T06:00:00+00:00,yes,0.65,0,-0.65,1164.53,14.0,74.9137,74.8783,-0.00047254374033067206
KXSOL15M-26JUL180500-00,SOL,2026-07-18,2026-07-18T09:00:00+00:00,yes,0.68,1,0.31999999999999995,292.24,12.0,74.8908,74.8973,8.679303732905263e-05
KXSOL15M-26JUL180800-00,SOL,2026-07-18,2026-07-18T12:00:00+00:00,yes,0.67,1,0.32999999999999996,214.61,12.0,74.884,74.9145,0.0004072966187704119
KXSOL15M-26JUL181100-00,SOL,2026-07-18,2026-07-18T15:00:00+00:00,yes,0.78,1,0.21999999999999997,465.78,9.0,74.8763,74.9295,0.0007105051932320896
KXSOL15M-26JUL181400-00,SOL,2026-07-18,2026-07-18T18:00:00+00:00,yes,0.65,1,0.35,1330.1,12.0,75.2557,75.2905,0.00046242344433697314
KXSOL15M-26JUL181700-00,SOL,2026-07-18,2026-07-18T21:00:00+00:00,no,0.6599999999999999,0,-0.6599999999999999,3384.87,11.0,75.34,75.4317,0.0012171489248739447
KXSOL15M-26JUL182000-00,SOL,2026-07-19,2026-07-19T00:00:00+00:00,yes,0.67,1,0.32999999999999996,555.61,12.0,75.4508,75.4727,0.000290255371712457
KXSOL15M-26JUL182300-00,SOL,2026-07-19,2026-07-19T03:00:00+00:00,no,0.65,1,0.35,464.19,12.0,76.2352,76.16,-0.0009864209708902118
KXSOL15M-26JUL190200-00,SOL,2026-07-19,2026-07-19T06:00:00+00:00,yes,0.73,1,0.27,581.24,14.0,75.915,75.9403,0.00033326747019676243
KXSOL15M-26JUL190500-00,SOL,2026-07-19,2026-07-19T09:00:00+00:00,yes,0.68,0,-0.68,932.84,12.0,76.228,76.1973,-0.0004027391509680951
KXSOL15M-26JUL190800-00,SOL,2026-07-19,2026-07-19T12:00:00+00:00,no,0.78,1,0.21999999999999997,307.98,10.0,76.161,76.0377,-0.001618938826958685
KXSOL15M-26JUL191100-00,SOL,2026-07-19,2026-07-19T15:00:00+00:00,yes,0.71,1,0.29000000000000004,783.86,14.0,76.3372,76.3872,0.0006549886555966341
KXSOL15M-26JUL191400-00,SOL,2026-07-19,2026-07-19T18:00:00+00:00,yes,0.7,0,-0.7,480.66,11.0,75.9528,75.9227,-0.0003962987539628591
KXSOL15M-26JUL191700-00,SOL,2026-07-19,2026-07-19T21:00:00+00:00,no,0.74,0,-0.74,1153.87,8.0,75.9942,76.0712,0.0010132352205825994
KXSOL15M-26JUL192000-00,SOL,2026-07-20,2026-07-20T00:00:00+00:00,no,0.74,1,0.26,1550.41,13.0,76.4562,76.3497,-0.001392954397419659
KXSOL15M-26JUL192300-00,SOL,2026-07-20,2026-07-20T03:00:00+00:00,yes,0.74,1,0.26,1888.72,12.0,76.841,76.9395,0.001281867752892354
KXSOL15M-26JUL200200-00,SOL,2026-07-20,2026-07-20T06:00:00+00:00,no,0.69,1,0.31000000000000005,601.11,10.0,75.9573,75.8495,-0.0014192184293016926
KXSOL15M-26JUL200500-00,SOL,2026-07-20,2026-07-20T09:00:00+00:00,yes,0.73,1,0.27,1293.97,12.0,75.9062,76.0668,0.00211576919935397
KXSOL15M-26JUL200800-00,SOL,2026-07-20,2026-07-20T12:00:00+00:00,yes,0.7,1,0.30000000000000004,415.14,13.0,76.939,77.0978,0.0020639727576393456
KXSOL15M-26JUL201100-00,SOL,2026-07-20,2026-07-20T15:00:00+00:00,yes,0.73,0,-0.73,830.15,13.0,76.1713,76.0252,-0.0019180452480134134
KXSOL15M-26JUL201400-00,SOL,2026-07-20,2026-07-20T18:00:00+00:00,yes,0.76,1,0.24,546.15,14.0,77.351,77.6748,0.004186112655298647
KXSOL15M-26JUL201700-00,SOL,2026-07-20,2026-07-20T21:00:00+00:00,yes,0.72,1,0.28,1650.08,13.0,77.8283,77.8602,0.0004098766130059036
KXSOL15M-26JUL202000-00,SOL,2026-07-21,2026-07-21T00:00:00+00:00,yes,0.72,1,0.28,801.72,12.0,77.7107,77.8082,0.00125465347757769
KXSOL15M-26JUL202300-00,SOL,2026-07-21,2026-07-21T03:00:00+00:00,no,0.75,0,-0.75,811.05,12.0,77.9562,77.9935,0.0004784738096521109
KXSOL15M-26JUL210200-00,SOL,2026-07-21,2026-07-21T06:00:00+00:00,yes,0.69,1,0.31000000000000005,678.58,13.0,78.3588,78.4157,0.0007261469037300065
KXSOL15M-26JUL210800-00,SOL,2026-07-21,2026-07-21T12:00:00+00:00,yes,0.73,0,-0.73,626.39,12.0,78.3198,78.3137,-7.788579643977062e-05
KXSOL15M-26JUL211100-00,SOL,2026-07-21,2026-07-21T15:00:00+00:00,yes,0.7,0,-0.7,639.04,14.0,78.0812,77.9652,-0.001485632905231985
KXSOL15M-26JUL211400-00,SOL,2026-07-21,2026-07-21T18:00:00+00:00,no,0.77,1,0.22999999999999998,663.04,10.0,77.9012,77.6825,-0.0028074021966285286
KXSOL15M-26JUL211700-00,SOL,2026-07-21,2026-07-21T21:00:00+00:00,no,0.69,1,0.31000000000000005,224.48,10.0,77.9628,77.8903,-0.0009299306848908084
KXSOL15M-26JUL212000-00,SOL,2026-07-22,2026-07-22T00:00:00+00:00,yes,0.72,1,0.28,640.5,12.0,78.0075,78.1068,0.0012729545236036756
KXSOL15M-26JUL212300-00,SOL,2026-07-22,2026-07-22T03:00:00+00:00,yes,0.66,0,-0.66,632.15,13.0,78.218,78.0913,-0.0016198317522820782
KXSOL15M-26JUL220200-00,SOL,2026-07-22,2026-07-22T06:00:00+00:00,yes,0.66,0,-0.66,1086.43,13.0,77.5083,77.418,-0.0011650365186696024
KXSOL15M-26JUL220500-00,SOL,2026-07-22,2026-07-22T09:00:00+00:00,yes,0.68,1,0.31999999999999995,1106.17,14.0,77.2963,77.4095,0.0014644944195257984
KXSOL15M-26JUL220800-00,SOL,2026-07-22,2026-07-22T12:00:00+00:00,yes,0.7,1,0.30000000000000004,253.09,13.0,77.4842,77.5247,0.0005226872059077132
KXSOL15M-26JUL221400-00,SOL,2026-07-22,2026-07-22T18:00:00+00:00,no,0.7,1,0.30000000000000004,615.63,14.0,78.441,78.1838,-0.0032788975153299604
KXSOL15M-26JUL221700-00,SOL,2026-07-22,2026-07-22T21:00:00+00:00,no,0.6699999999999999,1,0.33000000000000007,485.45,14.0,77.88,77.7777,-0.0013135593220338934
KXSOL15M-26JUL222000-00,SOL,2026-07-23,2026-07-23T00:00:00+00:00,yes,0.72,1,0.28,453.66,13.0,77.7833,77.956,0.0022202709321924637
KXSOL15M-26JUL222300-00,SOL,2026-07-23,2026-07-23T03:00:00+00:00,yes,0.73,1,0.27,496.38,14.0,77.5978,77.734,0.0017552044001245923
KXSOL15M-26JUL231100-00,SOL,2026-07-23,2026-07-23T15:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,1530.3,12.0,76.6287,76.3528,-0.0036004786718291312
KXSOL15M-26JUL231400-00,SOL,2026-07-23,2026-07-23T18:00:00+00:00,no,0.79,1,0.20999999999999996,553.97,8.0,75.9452,75.5623,-0.005041793293058764
KXSOL15M-26JUL231700-00,SOL,2026-07-23,2026-07-23T21:00:00+00:00,yes,0.65,1,0.35,2069.46,9.0,76.0475,76.1018,0.0007140274170748255
KXSOL15M-26JUL232000-00,SOL,2026-07-24,2026-07-24T00:00:00+00:00,no,0.72,1,0.28,1186.89,12.0,76.0772,75.861,-0.0028418501206669096
KXSOL15M-26JUL240800-00,SOL,2026-07-24,2026-07-24T12:00:00+00:00,no,0.73,0,-0.73,1800.15,14.0,75.1555,75.1733,0.000236842280338685
KXSOL15M-26JUL241100-00,SOL,2026-07-24,2026-07-24T15:00:00+00:00,no,0.6699999999999999,0,-0.6699999999999999,499.2,12.0,73.686,73.956,0.00366419672665087
KXSOL15M-26JUL241400-00,SOL,2026-07-24,2026-07-24T18:00:00+00:00,no,0.79,1,0.20999999999999996,1929.02,12.0,74.0362,73.9917,-0.0006010573206080177
KXSOL15M-26JUL241700-00,SOL,2026-07-24,2026-07-24T21:00:00+00:00,no,0.76,1,0.24,925.75,12.0,73.756,73.7207,-0.0004786051304301555
KXSOL15M-26JUL242000-00,SOL,2026-07-25,2026-07-25T00:00:00+00:00,yes,0.66,1,0.33999999999999997,1304.26,8.0,73.8932,73.9,9.202470592710255e-05
KXSOL15M-26JUL250800-00,SOL,2026-07-25,2026-07-25T12:00:00+00:00,yes,0.7,1,0.30000000000000004,987.3,9.0,73.85,73.8533,4.468517264739435e-05
KXSOL15M-26JUL251700-00,SOL,2026-07-25,2026-07-25T21:00:00+00:00,no,0.6699999999999999,1,0.33000000000000007,5545.05,14.0,74.41,74.3552,-0.0007364601532052168
KXSOL15M-26JUL252000-00,SOL,2026-07-26,2026-07-26T00:00:00+00:00,yes,0.67,1,0.32999999999999996,2322.73,9.0,74.4088,74.4693,0.000813075872746297
KXSOL15M-26JUL252300-00,SOL,2026-07-26,2026-07-26T03:00:00+00:00,yes,0.75,1,0.25,1824.37,12.0,74.7467,74.853,0.0014221363618727018
KXSOL15M-26JUL260200-00,SOL,2026-07-26,2026-07-26T06:00:00+00:00,no,0.7,1,0.30000000000000004,976.06,14.0,75.0567,74.9693,-0.0011644530068601784
KXSOL15M-26JUL260500-00,SOL,2026-07-26,2026-07-26T09:00:00+00:00,yes,0.71,1,0.29000000000000004,340.14,11.0,74.8747,74.955,0.0010724583871453781
KXSOL15M-26JUL260800-00,SOL,2026-07-26,2026-07-26T12:00:00+00:00,no,0.72,1,0.28,1173.78,13.0,74.9152,74.8853,-0.0003991179360129562
KXSOL15M-26JUL261400-00,SOL,2026-07-26,2026-07-26T18:00:00+00:00,yes,0.69,0,-0.69,11414.69,9.0,75.3258,75.3222,-4.779238985853215e-05
KXSOL15M-26JUL262300-00,SOL,2026-07-27,2026-07-27T03:00:00+00:00,no,0.71,1,0.29000000000000004,1158.99,12.0,76.5553,76.3943,-0.0021030549158582274
KXSOL15M-26JUL270200-00,SOL,2026-07-27,2026-07-27T06:00:00+00:00,no,0.71,0,-0.71,778.81,14.0,76.3215,76.5177,0.0025707041921346485
KXSOL15M-26JUL270800-00,SOL,2026-07-27,2026-07-27T12:00:00+00:00,no,0.69,1,0.31000000000000005,470.1,12.0,76.5585,76.4592,-0.0012970473559434877
KXSOL15M-26JUL271100-00,SOL,2026-07-27,2026-07-27T15:00:00+00:00,yes,0.71,1,0.29000000000000004,1552.43,13.0,75.1323,75.3958,0.0035071467265076857
KXSOL15M-26JUL271400-00,SOL,2026-07-27,2026-07-27T18:00:00+00:00,no,0.69,1,0.31000000000000005,934.89,14.0,75.9142,75.8358,-0.0010327448619624237
KXSOL15M-26JUL272300-00,SOL,2026-07-28,2026-07-28T03:00:00+00:00,no,0.69,0,-0.69,535.73,11.0,73.2042,73.3197,0.0015777783241944761
KXSOL15M-26JUL280800-00,SOL,2026-07-28,2026-07-28T12:00:00+00:00,yes,0.73,1,0.27,962.59,13.0,73.04,73.1655,0.001718236582694252
KXSOL15M-26JUL282000-00,SOL,2026-07-29,2026-07-29T00:00:00+00:00,yes,0.78,1,0.21999999999999997,1325.4,14.0,73.5342,73.7337,0.002713023327920892
KXSOL15M-26JUL282300-00,SOL,2026-07-29,2026-07-29T03:00:00+00:00,no,0.76,1,0.24,703.57,13.0,73.7702,73.5935,-0.0023952761413144705
KXSOL15M-26JUL290800-00,SOL,2026-07-29,2026-07-29T12:00:00+00:00,yes,0.7,1,0.30000000000000004,164.84,13.0,73.7712,73.866,0.0012850543301451845
KXSOL15M-26JUL291700-00,SOL,2026-07-29,2026-07-29T21:00:00+00:00,no,0.65,1,0.35,470.95,12.0,72.9775,72.578,-0.005474290020896897
KXSOL15M-26JUL292000-00,SOL,2026-07-30,2026-07-30T00:00:00+00:00,yes,0.67,1,0.32999999999999996,366.26,14.0,73.5617,73.6052,0.0005913403306339377
KXSOL15M-26JUL300200-00,SOL,2026-07-30,2026-07-30T06:00:00+00:00,no,0.72,1,0.28,576.09,8.0,73.6697,73.5918,-0.0010574225224210174
KXSOL15M-26JUL301400-00,SOL,2026-07-30,2026-07-30T18:00:00+00:00,yes,0.76,0,-0.76,4165.77,11.0,74.7098,74.7033,-8.700331147992117e-05
KXSOL15M-26JUL301700-00,SOL,2026-07-30,2026-07-30T21:00:00+00:00,no,0.65,1,0.35,1066.71,9.0,74.4938,74.4058,-0.001181306363750995
KXSOL15M-26JUL302300-00,SOL,2026-07-31,2026-07-31T03:00:00+00:00,yes,0.69,1,0.31000000000000005,654.34,13.0,74.0557,74.0883,0.000440209193890574
KXSOL15M-26JUL310500-00,SOL,2026-07-31,2026-07-31T09:00:00+00:00,yes,0.67,1,0.32999999999999996,235.26,14.0,73.5527,73.5822,0.0004010729721682379
KXSOL15M-26JUL311100-00,SOL,2026-07-31,2026-07-31T15:00:00+00:00,yes,0.7,1,0.30000000000000004,594.62,12.0,72.8535,72.9563,0.0014110509447041255
KXSOL15M-26JUL311400-00,SOL,2026-07-31,2026-07-31T18:00:00+00:00,yes,0.65,1,0.35,409.77,12.0,73.2338,73.2875,0.0007332679718926519
KXSOL15M-26JUL311700-00,SOL,2026-07-31,2026-07-31T21:00:00+00:00,no,0.6699999999999999,1,0.33000000000000007,109.75,9.0,72.9253,72.8832,-0.0005773030758871161
KXSOL15M-26JUL312000-00,SOL,2026-08-01,2026-08-01T00:00:00+00:00,no,0.69,1,0.31000000000000005,619.52,13.0,72.8388,72.8013,-0.0005148354997612333
KXSOL15M-26JUL312300-00,SOL,2026-08-01,2026-08-01T03:00:00+00:00,yes,0.7,1,0.30000000000000004,1031.22,13.0,72.9487,73.0202,0.0009801408386989807
KXSOL15M-26AUG010200-00,SOL,2026-08-01,2026-08-01T06:00:00+00:00,no,0.6599999999999999,0,-0.6599999999999999,442.17,13.0,72.8783,72.8805,3.0187312272678948e-05
KXSOL15M-26AUG010500-00,SOL,2026-08-01,2026-08-01T09:00:00+00:00,yes,0.68,1,0.31999999999999995,1053.28,12.0,72.924,72.978,0.0007404969557345707
KXSOL15M-26AUG011700-00,SOL,2026-08-01,2026-08-01T21:00:00+00:00,yes,0.71,1,0.29000000000000004,701.41,11.0,71.406,71.4967,0.0012702013836372044
KXSOL15M-26AUG012300-00,SOL,2026-08-02,2026-08-02T03:00:00+00:00,yes,0.66,1,0.33999999999999997,1530.39,8.0,72.9308,73.0568,0.0017276651291359831
KXSOL15M-26AUG020200-00,SOL,2026-08-02,2026-08-02T06:00:00+00:00,yes,0.69,1,0.31000000000000005,798.27,12.0,73.4288,73.5312,0.0013945481881768862
KXSOL15M-26AUG021100-00,SOL,2026-08-02,2026-08-02T15:00:00+00:00,no,0.71,1,0.29000000000000004,883.39,13.0,73.1592,73.0273,-0.0018029174731271213
KXSOL15M-26AUG021400-00,SOL,2026-08-02,2026-08-02T18:00:00+00:00,yes,0.7,0,-0.7,400.21,13.0,73.2788,73.2478,-0.0004230418620393062
KXSOL15M-26AUG021700-00,SOL,2026-08-02,2026-08-02T21:00:00+00:00,yes,0.75,1,0.25,986.41,12.0,73.5418,73.6,0.0007913866671743059
KXSOL15M-26AUG022000-00,SOL,2026-08-03,2026-08-03T00:00:00+00:00,no,0.65,0,-0.65,531.35,13.0,73.4798,73.5407,0.0008287992074012685
KXSOL15M-26AUG022300-00,SOL,2026-08-03,2026-08-03T03:00:00+00:00,no,0.69,1,0.31000000000000005,1329.99,8.0,73.0218,72.9525,-0.0009490316590387852
KXSOL15M-26AUG030200-00,SOL,2026-08-03,2026-08-03T06:00:00+00:00,yes,0.74,1,0.26,834.67,12.0,72.75,72.8247,0.0010268041237114377
KXSOL15M-26AUG030500-00,SOL,2026-08-03,2026-08-03T09:00:00+00:00,yes,0.72,1,0.28,434.98,9.0,72.1377,72.2752,0.001906076850246166
KXSOL15M-26AUG030800-00,SOL,2026-08-03,2026-08-03T12:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,2156.91,9.0,72.4718,72.3662,-0.001457118492986175
KXSOL15M-26AUG031100-00,SOL,2026-08-03,2026-08-03T15:00:00+00:00,no,0.74,0,-0.74,416.27,11.0,73.5055,73.6783,0.002350844494629588
KXSOL15M-26AUG032000-00,SOL,2026-08-04,2026-08-04T00:00:00+00:00,yes,0.65,1,0.35,2118.21,14.0,73.422,73.4902,0.0009288769033805192
KXSOL15M-26AUG032300-00,SOL,2026-08-04,2026-08-04T03:00:00+00:00,no,0.74,1,0.26,3544.25,9.0,73.883,73.7992,-0.0011342257352841187
KXSOL15M-26AUG040200-00,SOL,2026-08-04,2026-08-04T06:00:00+00:00,no,0.65,1,0.35,927.24,11.0,73.7292,73.6927,-0.0004950548764940315
KXSOL15M-26AUG040500-00,SOL,2026-08-04,2026-08-04T09:00:00+00:00,no,0.6799999999999999,1,0.32000000000000006,1623.03,12.0,73.336,73.2907,-0.0006177048107341204
KXSOL15M-26AUG040800-00,SOL,2026-08-04,2026-08-04T12:00:00+00:00,yes,0.68,1,0.31999999999999995,1120.39,14.0,73.7338,73.8837,0.00203298894129968
KXSOL15M-26AUG041100-00,SOL,2026-08-04,2026-08-04T15:00:00+00:00,no,0.73,1,0.27,392.39,10.0,73.793,73.7787,-0.0001937853183907112
KXSOL15M-26AUG041400-00,SOL,2026-08-04,2026-08-04T18:00:00+00:00,no,0.72,1,0.28,865.24,11.0,74.032,73.7163,-0.004264372163388704
KXSOL15M-26AUG041700-00,SOL,2026-08-04,2026-08-04T21:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,633.91,14.0,74.3675,74.2315,-0.001828755840925268
KXSOL15M-26AUG042000-00,SOL,2026-08-05,2026-08-05T00:00:00+00:00,no,0.73,1,0.27,1463.1,12.0,73.8615,73.7352,-0.0017099571495298703
KXSOL15M-26AUG042300-00,SOL,2026-08-05,2026-08-05T03:00:00+00:00,yes,0.71,0,-0.71,1472.41,14.0,74.3033,74.146,-0.002116998841235749
KXSOL15M-26AUG051100-00,SOL,2026-08-05,2026-08-05T15:00:00+00:00,yes,0.66,1,0.33999999999999997,728.0,13.0,73.7322,73.9237,0.002597237028055458
KXSOL15M-26AUG051400-00,SOL,2026-08-05,2026-08-05T18:00:00+00:00,no,0.71,1,0.29000000000000004,861.64,11.0,74.4923,74.4857,-8.859976131769236e-05
KXXRP15M-26MAY242000-00,XRP,2026-05-25,2026-05-25T00:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,247.31,13.0,1.3521,1.3494,-0.0019968937208787417
KXXRP15M-26MAY242300-00,XRP,2026-05-25,2026-05-25T03:00:00+00:00,yes,0.67,0,-0.67,1444.39,8.0,1.3463,1.3456,-0.0005199435489862177
KXXRP15M-26MAY250200-00,XRP,2026-05-25,2026-05-25T06:00:00+00:00,no,0.73,1,0.27,109.0,13.0,1.3592,1.3568,-0.0017657445556209224
KXXRP15M-26MAY250800-00,XRP,2026-05-25,2026-05-25T12:00:00+00:00,no,0.6699999999999999,1,0.33000000000000007,6.0,11.0,1.3585,1.3566,-0.001398601398601408
KXXRP15M-26MAY251700-00,XRP,2026-05-25,2026-05-25T21:00:00+00:00,yes,0.65,1,0.35,17.0,14.0,1.3524,1.3535,0.0008133688257910964
KXXRP15M-26MAY252000-00,XRP,2026-05-26,2026-05-26T00:00:00+00:00,no,0.65,1,0.35,13.92,9.0,1.3497,1.3495,-0.0001481810772764155
KXXRP15M-26MAY252300-00,XRP,2026-05-26,2026-05-26T03:00:00+00:00,no,0.77,1,0.22999999999999998,193.73,13.0,1.3367,1.3364,-0.00022443330590257122
KXXRP15M-26MAY260200-00,XRP,2026-05-26,2026-05-26T06:00:00+00:00,no,0.65,1,0.35,53.76,14.0,1.3478,1.3467,-0.0008161448286096608
KXXRP15M-26MAY260500-00,XRP,2026-05-26,2026-05-26T09:00:00+00:00,no,0.74,1,0.26,43.06,11.0,1.3416,1.3397,-0.001416219439475263
KXXRP15M-26MAY261100-00,XRP,2026-05-26,2026-05-26T15:00:00+00:00,yes,0.75,1,0.25,10.0,9.0,1.3489,1.3513,0.0017792275187189248
KXXRP15M-26MAY261400-00,XRP,2026-05-26,2026-05-26T18:00:00+00:00,yes,0.65,1,0.35,45.18,13.0,1.3314,1.3318,0.00030043563166604927
KXXRP15M-26MAY261700-00,XRP,2026-05-26,2026-05-26T21:00:00+00:00,yes,0.65,1,0.35,33.72,12.0,1.3312,1.3317,0.000375600961538587
KXXRP15M-26MAY262000-00,XRP,2026-05-27,2026-05-27T00:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,18.84,11.0,1.3283,1.3272,-0.0008281261763156672
KXXRP15M-26MAY262300-00,XRP,2026-05-27,2026-05-27T03:00:00+00:00,yes,0.66,1,0.33999999999999997,155.91,13.0,1.3274,1.3285,0.000828687660087465
KXXRP15M-26MAY270200-00,XRP,2026-05-27,2026-05-27T06:00:00+00:00,yes,0.72,1,0.28,75.29,9.0,1.329,1.33,0.0007524454477051256
KXXRP15M-26MAY271100-00,XRP,2026-05-27,2026-05-27T15:00:00+00:00,yes,0.71,1,0.29000000000000004,87.14,14.0,1.323,1.3288,0.004383975812547262
KXXRP15M-26MAY271700-00,XRP,2026-05-27,2026-05-27T21:00:00+00:00,yes,0.7,1,0.30000000000000004,92.67,13.0,1.3269,1.3289,0.0015072725902479478
KXXRP15M-26MAY272000-00,XRP,2026-05-28,2026-05-28T00:00:00+00:00,no,0.6699999999999999,0,-0.6699999999999999,35.59,14.0,1.3048,1.3062,0.00107296137339061
KXXRP15M-26MAY272300-00,XRP,2026-05-28,2026-05-28T03:00:00+00:00,no,0.78,1,0.21999999999999997,20.47,12.0,1.3021,1.2998,-0.0017663773903693791
KXXRP15M-26MAY280200-00,XRP,2026-05-28,2026-05-28T06:00:00+00:00,no,0.6699999999999999,1,0.33000000000000007,106.65,11.0,1.2825,1.2817,-0.0006237816764131866
KXXRP15M-26MAY280800-00,XRP,2026-05-28,2026-05-28T12:00:00+00:00,no,0.73,0,-0.73,20.65,12.0,1.2857,1.2862,0.0003888932099245119
KXXRP15M-26MAY281100-00,XRP,2026-05-28,2026-05-28T15:00:00+00:00,yes,0.65,1,0.35,98.98,8.0,1.2972,1.3001,0.0022355843354919247
KXXRP15M-26MAY281400-00,XRP,2026-05-28,2026-05-28T18:00:00+00:00,yes,0.76,1,0.24,209.38,14.0,1.3239,1.3243,0.0003021376236875564
KXXRP15M-26MAY281700-00,XRP,2026-05-28,2026-05-28T21:00:00+00:00,no,0.65,1,0.35,50.82,14.0,1.3228,1.3189,-0.0029482915028727053
KXXRP15M-26MAY282000-00,XRP,2026-05-29,2026-05-29T00:00:00+00:00,no,0.72,1,0.28,70.92,14.0,1.3148,1.3143,-0.0003802859750531982
KXXRP15M-26MAY290500-00,XRP,2026-05-29,2026-05-29T09:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,113.0,13.0,1.321,1.3193,-0.0012869038607116086
KXXRP15M-26MAY291100-00,XRP,2026-05-29,2026-05-29T15:00:00+00:00,yes,0.78,1,0.21999999999999997,152.72,12.0,1.295,1.3045,0.007335907335907385
KXXRP15M-26MAY291400-00,XRP,2026-05-29,2026-05-29T18:00:00+00:00,no,0.6599999999999999,1,0.3400000000000001,29.11,12.0,1.328,1.3233,-0.003539156626506136
KXXRP15M-26MAY291700-00,XRP,2026-05-29,2026-05-29T21:00:00+00:00,yes,0.71,0,-0.71,50.64,13.0,1.322,1.3207,-0.0009833585476551278
KXXRP15M-26MAY292000-00,XRP,2026-05-30,2026-05-30T00:00:00+00:00,yes,0.7,1,0.30000000000000004,60.24,10.0,1.3237,1.328,0.003248470197174564
KXXRP15M-26MAY292300-00,XRP,2026-05-30,2026-05-30T03:00:00+00:00,no,0.65,0,-0.65,56.42,14.0,1.3565,1.3582,0.0012532252119425247
KXXRP15M-26MAY300500-00,XRP,2026-05-30,2026-05-30T09:00:00+00:00,yes,0.66,0,-0.66,67.26,9.0,1.3395,1.3391,-0.00029861888764461065
KXXRP15M-26MAY300800-00,XRP,2026-05-30,2026-05-30T12:00:00+00:00,no,0.6799999999999999,1,0.32000000000000006,76.78,12.0,1.3399,1.3387,-0.000895589223076416
