ticker,coin,date,side,bid,ask,won,vol,ml
KXSOL15M-26JUN251400-00,SOL,2026-06-25,no,0.74,0.75,0,226.82,13.0
KXSOL15M-26JUN251700-00,SOL,2026-06-25,no,0.79,0.81,1,802.95,12.0
KXSOL15M-26JUN252000-00,SOL,2026-06-26,no,0.6699999999999999,0.6799999999999999,1,364.95,10.0
KXSOL15M-26JUN252300-00,SOL,2026-06-26,no,0.6599999999999999,0.6699999999999999,1,199.0,12.0
KXSOL15M-26JUN260200-00,SOL,2026-06-26,no,0.76,0.79,0,751.13,14.0
KXSOL15M-26JUN260500-00,SOL,2026-06-26,no,0.6799999999999999,0.69,0,470.03,10.0
KXSOL15M-26JUN260800-00,SOL,2026-06-26,no,0.72,0.74,1,861.92,9.0
KXSOL15M-26JUN261100-00,SOL,2026-06-26,yes,0.73,0.74,0,1691.72,11.0
KXSOL15M-26JUN261400-00,SOL,2026-06-26,no,0.6599999999999999,0.6699999999999999,1,596.68,8.0
KXSOL15M-26JUN261700-00,SOL,2026-06-26,yes,0.75,0.76,0,1838.27,8.0
KXSOL15M-26JUN262000-00,SOL,2026-06-27,no,0.6799999999999999,0.69,1,405.15,9.0
KXSOL15M-26JUN262300-00,SOL,2026-06-27,no,0.6699999999999999,0.6799999999999999,0,518.51,10.0
KXSOL15M-26JUN270200-00,SOL,2026-06-27,yes,0.66,0.68,1,1565.22,13.0
KXSOL15M-26JUN270500-00,SOL,2026-06-27,yes,0.65,0.67,1,437.17,11.0
KXSOL15M-26JUN271100-00,SOL,2026-06-27,no,0.6699999999999999,0.6799999999999999,1,1428.11,10.0
KXSOL15M-26JUN271400-00,SOL,2026-06-27,no,0.65,0.6699999999999999,1,270.62,11.0
KXSOL15M-26JUN271700-00,SOL,2026-06-27,yes,0.75,0.77,1,1069.6,13.0
KXSOL15M-26JUN272000-00,SOL,2026-06-28,no,0.73,0.74,1,193.71,12.0
KXSOL15M-26JUN272300-00,SOL,2026-06-28,yes,0.66,0.68,1,290.99,9.0
KXSOL15M-26JUN280500-00,SOL,2026-06-28,no,0.72,0.73,1,919.91,12.0
KXSOL15M-26JUN280800-00,SOL,2026-06-28,no,0.65,0.6699999999999999,0,215.1,13.0
KXSOL15M-26JUN281100-00,SOL,2026-06-28,yes,0.68,0.69,0,1046.02,12.0
KXSOL15M-26JUN281400-00,SOL,2026-06-28,yes,0.79,0.81,1,506.56,9.0
KXSOL15M-26JUN281700-00,SOL,2026-06-28,yes,0.68,0.71,1,271.16,12.0
KXSOL15M-26JUN282000-00,SOL,2026-06-29,yes,0.78,0.79,0,838.03,13.0
KXSOL15M-26JUN282300-00,SOL,2026-06-29,yes,0.7,0.72,1,441.77,10.0
KXSOL15M-26JUN290200-00,SOL,2026-06-29,yes,0.73,0.75,1,1680.24,8.0
KXSOL15M-26JUN290500-00,SOL,2026-06-29,yes,0.75,0.76,1,251.39,12.0
KXSOL15M-26JUN290800-00,SOL,2026-06-29,yes,0.65,0.66,1,189.24,11.0
KXSOL15M-26JUN291100-00,SOL,2026-06-29,yes,0.67,0.68,1,1067.98,8.0
KXSOL15M-26JUN291700-00,SOL,2026-06-29,no,0.69,0.7,1,643.54,14.0
KXSOL15M-26JUN292000-00,SOL,2026-06-30,yes,0.67,0.68,1,547.36,14.0
KXSOL15M-26JUN292300-00,SOL,2026-06-30,yes,0.71,0.73,1,260.19,14.0
KXSOL15M-26JUN300200-00,SOL,2026-06-30,yes,0.68,0.7,1,103.56,10.0
KXSOL15M-26JUN300800-00,SOL,2026-06-30,yes,0.67,0.68,0,301.34,11.0
KXSOL15M-26JUN301100-00,SOL,2026-06-30,no,0.69,0.7,1,287.1,14.0
KXSOL15M-26JUN301400-00,SOL,2026-06-30,no,0.69,0.7,1,896.66,12.0
KXSOL15M-26JUN301700-00,SOL,2026-06-30,yes,0.77,0.78,1,1969.74,11.0
KXSOL15M-26JUN302000-00,SOL,2026-07-01,yes,0.75,0.77,1,791.12,13.0
KXSOL15M-26JUN302300-00,SOL,2026-07-01,no,0.77,0.78,1,743.23,13.0
KXSOL15M-26JUL010200-00,SOL,2026-07-01,yes,0.66,0.67,0,786.14,14.0
KXSOL15M-26JUL010500-00,SOL,2026-07-01,no,0.6799999999999999,0.7,0,637.07,12.0
KXSOL15M-26JUL010800-00,SOL,2026-07-01,yes,0.68,0.69,0,2016.3,13.0
KXSOL15M-26JUL011100-00,SOL,2026-07-01,no,0.77,0.78,1,516.38,14.0
KXSOL15M-26JUL011400-00,SOL,2026-07-01,yes,0.66,0.67,1,111.62,12.0
KXSOL15M-26JUL011700-00,SOL,2026-07-01,yes,0.67,0.68,1,578.07,12.0
KXSOL15M-26JUL012000-00,SOL,2026-07-02,no,0.65,0.6599999999999999,1,687.8,13.0
KXSOL15M-26JUL012300-00,SOL,2026-07-02,yes,0.66,0.67,0,731.47,12.0
KXSOL15M-26JUL020200-00,SOL,2026-07-02,yes,0.65,0.67,1,2790.2,9.0
KXSOL15M-26JUL021100-00,SOL,2026-07-02,yes,0.79,0.81,0,657.08,10.0
KXSOL15M-26JUL021400-00,SOL,2026-07-02,no,0.6699999999999999,0.6799999999999999,1,454.65,13.0
KXSOL15M-26JUL022300-00,SOL,2026-07-03,no,0.6599999999999999,0.6799999999999999,1,1412.9,12.0
KXSOL15M-26JUL030500-00,SOL,2026-07-03,no,0.74,0.76,1,781.31,13.0
KXSOL15M-26JUL030800-00,SOL,2026-07-03,yes,0.66,0.68,1,549.2,14.0
KXSOL15M-26JUL031100-00,SOL,2026-07-03,yes,0.68,0.69,1,381.24,14.0
KXSOL15M-26JUL031400-00,SOL,2026-07-03,no,0.65,0.6699999999999999,0,539.32,10.0
KXSOL15M-26JUL031700-00,SOL,2026-07-03,yes,0.79,0.8,1,2934.66,13.0
KXSOL15M-26JUL032000-00,SOL,2026-07-04,no,0.69,0.7,1,842.88,12.0
KXSOL15M-26JUL040200-00,SOL,2026-07-04,yes,0.68,0.69,1,1390.78,13.0
KXSOL15M-26JUL040500-00,SOL,2026-07-04,yes,0.68,0.7,0,563.51,13.0
KXSOL15M-26JUL040800-00,SOL,2026-07-04,no,0.75,0.76,1,440.48,8.0
KXSOL15M-26JUL041400-00,SOL,2026-07-04,yes,0.66,0.67,1,329.84,11.0
KXSOL15M-26JUL041700-00,SOL,2026-07-04,no,0.65,0.6599999999999999,1,444.46,11.0
KXSOL15M-26JUL042000-00,SOL,2026-07-05,no,0.73,0.74,1,290.63,12.0
KXSOL15M-26JUL042300-00,SOL,2026-07-05,no,0.65,0.6699999999999999,0,514.87,11.0
KXSOL15M-26JUL050200-00,SOL,2026-07-05,yes,0.7,0.72,1,755.06,11.0
KXSOL15M-26JUL051100-00,SOL,2026-07-05,no,0.72,0.73,0,278.2,14.0
KXSOL15M-26JUL051400-00,SOL,2026-07-05,yes,0.71,0.72,1,868.99,12.0
KXSOL15M-26JUL052000-00,SOL,2026-07-06,no,0.78,0.8,1,323.06,10.0
KXSOL15M-26JUL052300-00,SOL,2026-07-06,no,0.71,0.72,1,648.13,9.0
KXSOL15M-26JUL060500-00,SOL,2026-07-06,yes,0.67,0.69,1,64.13,11.0
KXSOL15M-26JUL060800-00,SOL,2026-07-06,no,0.6599999999999999,0.6699999999999999,1,790.0,9.0
KXSOL15M-26JUL061100-00,SOL,2026-07-06,no,0.6599999999999999,0.6699999999999999,1,139.43,14.0
KXSOL15M-26JUL061700-00,SOL,2026-07-06,no,0.7,0.71,0,595.41,14.0
KXSOL15M-26JUL062000-00,SOL,2026-07-07,no,0.65,0.6599999999999999,1,878.36,12.0
KXSOL15M-26JUL062300-00,SOL,2026-07-07,yes,0.66,0.67,0,904.78,14.0
KXSOL15M-26JUL070200-00,SOL,2026-07-07,yes,0.65,0.67,1,291.81,12.0
KXSOL15M-26JUL070500-00,SOL,2026-07-07,yes,0.71,0.72,0,400.32,10.0
KXSOL15M-26JUL070800-00,SOL,2026-07-07,yes,0.67,0.69,1,658.32,14.0
KXSOL15M-26JUL071100-00,SOL,2026-07-07,yes,0.69,0.7,1,313.7,13.0
KXSOL15M-26JUL071400-00,SOL,2026-07-07,no,0.71,0.72,1,503.34,10.0
KXSOL15M-26JUL071700-00,SOL,2026-07-07,no,0.6599999999999999,0.6699999999999999,1,623.03,13.0
KXSOL15M-26JUL072000-00,SOL,2026-07-08,no,0.65,0.6699999999999999,1,730.08,12.0
KXSOL15M-26JUL072300-00,SOL,2026-07-08,yes,0.7,0.73,1,1905.38,14.0
KXSOL15M-26JUL080200-00,SOL,2026-07-08,no,0.6699999999999999,0.6799999999999999,1,524.27,12.0
KXSOL15M-26JUL080500-00,SOL,2026-07-08,yes,0.73,0.74,1,466.17,14.0
KXSOL15M-26JUL080800-00,SOL,2026-07-08,no,0.6699999999999999,0.6799999999999999,1,946.7,13.0
KXSOL15M-26JUL081100-00,SOL,2026-07-08,no,0.7,0.71,0,1498.36,14.0
KXSOL15M-26JUL081400-00,SOL,2026-07-08,no,0.7,0.71,1,576.95,14.0
KXSOL15M-26JUL081700-00,SOL,2026-07-08,no,0.65,0.6699999999999999,0,469.71,13.0
KXSOL15M-26JUL082000-00,SOL,2026-07-09,no,0.6699999999999999,0.6799999999999999,0,1041.72,13.0
KXSOL15M-26JUL082300-00,SOL,2026-07-09,no,0.7,0.71,1,423.75,13.0
KXSOL15M-26JUL090800-00,SOL,2026-07-09,yes,0.71,0.72,1,471.11,12.0
KXSOL15M-26JUL091100-00,SOL,2026-07-09,yes,0.78,0.8,1,1755.45,13.0
KXSOL15M-26JUL091400-00,SOL,2026-07-09,no,0.6699999999999999,0.69,1,77.33,10.0
KXSOL15M-26JUL091700-00,SOL,2026-07-09,no,0.6599999999999999,0.6699999999999999,1,285.37,12.0
KXSOL15M-26JUL092300-00,SOL,2026-07-10,yes,0.7,0.71,1,426.89,12.0
KXSOL15M-26JUL100800-00,SOL,2026-07-10,yes,0.65,0.66,1,732.04,14.0
KXSOL15M-26JUL101100-00,SOL,2026-07-10,yes,0.68,0.69,1,470.25,11.0
KXSOL15M-26JUL101400-00,SOL,2026-07-10,yes,0.66,0.68,0,114.42,10.0
KXSOL15M-26JUL102300-00,SOL,2026-07-11,no,0.6799999999999999,0.7,0,402.89,8.0
KXSOL15M-26JUL110200-00,SOL,2026-07-11,no,0.71,0.72,0,1116.68,11.0
KXSOL15M-26JUL110500-00,SOL,2026-07-11,no,0.72,0.73,0,524.39,10.0
KXSOL15M-26JUL110800-00,SOL,2026-07-11,yes,0.72,0.75,1,690.87,11.0
KXSOL15M-26JUL111100-00,SOL,2026-07-11,no,0.6799999999999999,0.69,1,1430.74,10.0
KXSOL15M-26JUL111400-00,SOL,2026-07-11,no,0.69,0.71,1,866.7,13.0
KXSOL15M-26JUL112000-00,SOL,2026-07-12,yes,0.66,0.67,0,94.9,14.0
KXSOL15M-26JUL112300-00,SOL,2026-07-12,yes,0.71,0.73,1,1203.51,13.0
KXSOL15M-26JUL120500-00,SOL,2026-07-12,no,0.72,0.75,0,562.97,12.0
KXSOL15M-26JUL121100-00,SOL,2026-07-12,yes,0.77,0.79,1,2340.01,12.0
KXSOL15M-26JUL121400-00,SOL,2026-07-12,no,0.69,0.7,1,298.07,14.0
KXSOL15M-26JUL121700-00,SOL,2026-07-12,no,0.65,0.6599999999999999,1,1099.08,14.0
KXSOL15M-26JUL122000-00,SOL,2026-07-13,no,0.65,0.6599999999999999,0,971.5,12.0
KXSOL15M-26JUL122300-00,SOL,2026-07-13,no,0.74,0.75,1,612.21,12.0
KXSOL15M-26JUL130200-00,SOL,2026-07-13,no,0.6699999999999999,0.69,1,188.6,11.0
KXSOL15M-26JUL130500-00,SOL,2026-07-13,yes,0.72,0.74,1,1234.3,10.0
KXSOL15M-26JUL131100-00,SOL,2026-07-13,yes,0.66,0.67,1,568.02,11.0
KXSOL15M-26JUL131400-00,SOL,2026-07-13,no,0.73,0.74,1,1147.38,13.0
KXSOL15M-26JUL131700-00,SOL,2026-07-13,no,0.6699999999999999,0.7,0,1801.13,14.0
KXSOL15M-26JUL132000-00,SOL,2026-07-14,yes,0.73,0.74,1,713.1,14.0
KXSOL15M-26JUL132300-00,SOL,2026-07-14,yes,0.71,0.72,0,1035.76,13.0
KXSOL15M-26JUL140500-00,SOL,2026-07-14,no,0.65,0.69,1,349.35,12.0
KXSOL15M-26JUL140800-00,SOL,2026-07-14,no,0.6599999999999999,0.6699999999999999,1,716.59,14.0
KXSOL15M-26JUL141100-00,SOL,2026-07-14,yes,0.66,0.67,1,1385.9,8.0
KXSOL15M-26JUL141400-00,SOL,2026-07-14,no,0.65,0.6699999999999999,0,591.46,12.0
KXSOL15M-26JUL141700-00,SOL,2026-07-14,yes,0.68,0.7,1,390.31,14.0
KXSOL15M-26JUL142000-00,SOL,2026-07-15,yes,0.67,0.69,1,383.29,14.0
KXSOL15M-26JUL142300-00,SOL,2026-07-15,yes,0.67,0.69,1,518.5,13.0
KXSOL15M-26JUL150200-00,SOL,2026-07-15,yes,0.68,0.69,1,1767.77,11.0
KXSOL15M-26JUL150500-00,SOL,2026-07-15,yes,0.65,0.66,1,61.03,8.0
KXSOL15M-26JUL150800-00,SOL,2026-07-15,yes,0.71,0.73,1,2403.21,8.0
KXSOL15M-26JUL151100-00,SOL,2026-07-15,yes,0.75,0.76,1,1353.92,11.0
KXSOL15M-26JUL151700-00,SOL,2026-07-15,no,0.6699999999999999,0.6799999999999999,1,1973.82,11.0
KXSOL15M-26JUL152000-00,SOL,2026-07-16,no,0.7,0.72,1,1226.98,12.0
KXSOL15M-26JUL152300-00,SOL,2026-07-16,yes,0.65,0.67,1,735.63,13.0
KXSOL15M-26JUL160200-00,SOL,2026-07-16,yes,0.66,0.68,1,412.82,9.0
KXSOL15M-26JUL161400-00,SOL,2026-07-16,yes,0.65,0.67,0,1688.63,11.0
KXSOL15M-26JUL161700-00,SOL,2026-07-16,yes,0.67,0.68,1,1272.66,8.0
KXSOL15M-26JUL162000-00,SOL,2026-07-17,yes,0.71,0.72,1,519.25,9.0
KXSOL15M-26JUL170500-00,SOL,2026-07-17,yes,0.67,0.68,1,473.19,14.0
KXSOL15M-26JUL170800-00,SOL,2026-07-17,no,0.7,0.72,1,1107.48,10.0
KXSOL15M-26JUL171100-00,SOL,2026-07-17,no,0.75,0.76,1,1104.3,13.0
KXSOL15M-26JUL171400-00,SOL,2026-07-17,yes,0.72,0.74,1,1277.14,12.0
KXSOL15M-26JUL171700-00,SOL,2026-07-17,yes,0.74,0.75,1,770.62,14.0
KXSOL15M-26JUL172000-00,SOL,2026-07-18,no,0.71,0.72,1,1051.15,11.0
KXSOL15M-26JUL172300-00,SOL,2026-07-18,no,0.6599999999999999,0.6699999999999999,1,277.73,11.0
KXSOL15M-26JUL180200-00,SOL,2026-07-18,yes,0.65,0.66,0,1164.53,14.0
KXSOL15M-26JUL180500-00,SOL,2026-07-18,yes,0.68,0.69,1,292.24,12.0
KXSOL15M-26JUL180800-00,SOL,2026-07-18,yes,0.67,0.68,1,214.61,12.0
KXSOL15M-26JUL181100-00,SOL,2026-07-18,yes,0.78,0.79,1,465.78,9.0
KXSOL15M-26JUL181400-00,SOL,2026-07-18,yes,0.65,0.67,1,1330.1,12.0
KXSOL15M-26JUL181700-00,SOL,2026-07-18,no,0.6599999999999999,0.6699999999999999,0,3384.87,11.0
KXSOL15M-26JUL182000-00,SOL,2026-07-19,yes,0.67,0.7,1,555.61,12.0
KXSOL15M-26JUL182300-00,SOL,2026-07-19,no,0.65,0.6599999999999999,1,464.19,12.0
KXSOL15M-26JUL190200-00,SOL,2026-07-19,yes,0.73,0.74,1,581.24,14.0
KXSOL15M-26JUL190500-00,SOL,2026-07-19,yes,0.68,0.69,0,932.84,12.0
KXSOL15M-26JUL190800-00,SOL,2026-07-19,no,0.78,0.79,1,307.98,10.0
KXSOL15M-26JUL191100-00,SOL,2026-07-19,yes,0.71,0.72,1,783.86,14.0
KXSOL15M-26JUL191400-00,SOL,2026-07-19,yes,0.7,0.73,0,480.66,11.0
KXSOL15M-26JUL191700-00,SOL,2026-07-19,no,0.74,0.75,0,1153.87,8.0
KXSOL15M-26JUL192000-00,SOL,2026-07-20,no,0.74,0.75,1,1550.41,13.0
KXSOL15M-26JUL192300-00,SOL,2026-07-20,yes,0.74,0.76,1,1888.72,12.0
KXSOL15M-26JUL200200-00,SOL,2026-07-20,no,0.69,0.71,1,601.11,10.0
KXSOL15M-26JUL200500-00,SOL,2026-07-20,yes,0.73,0.74,1,1293.97,12.0
KXSOL15M-26JUL200800-00,SOL,2026-07-20,yes,0.7,0.71,1,415.14,13.0
KXSOL15M-26JUL201100-00,SOL,2026-07-20,yes,0.73,0.75,0,830.15,13.0
KXSOL15M-26JUL201400-00,SOL,2026-07-20,yes,0.76,0.77,1,546.15,14.0
KXSOL15M-26JUL201700-00,SOL,2026-07-20,yes,0.72,0.74,1,1650.08,13.0
KXSOL15M-26JUL202300-00,SOL,2026-07-21,no,0.75,0.77,0,811.05,12.0
KXSOL15M-26JUL210200-00,SOL,2026-07-21,yes,0.69,0.71,1,678.58,13.0
KXSOL15M-26JUL210800-00,SOL,2026-07-21,yes,0.73,0.74,0,626.39,12.0
KXSOL15M-26JUL211100-00,SOL,2026-07-21,yes,0.7,0.71,0,639.04,14.0
KXSOL15M-26JUL211400-00,SOL,2026-07-21,no,0.77,0.78,1,663.04,10.0
KXSOL15M-26JUL211700-00,SOL,2026-07-21,no,0.69,0.71,1,224.48,10.0
KXSOL15M-26JUL212000-00,SOL,2026-07-22,yes,0.72,0.74,1,640.5,12.0
KXSOL15M-26JUL212300-00,SOL,2026-07-22,yes,0.66,0.67,0,632.15,13.0
KXSOL15M-26JUL220200-00,SOL,2026-07-22,yes,0.66,0.68,0,1086.43,13.0
KXSOL15M-26JUL220500-00,SOL,2026-07-22,yes,0.68,0.69,1,1106.17,14.0
KXSOL15M-26JUL220800-00,SOL,2026-07-22,yes,0.7,0.71,1,253.09,13.0
KXSOL15M-26JUL221400-00,SOL,2026-07-22,no,0.7,0.71,1,615.63,14.0
KXSOL15M-26JUL221700-00,SOL,2026-07-22,no,0.6699999999999999,0.69,1,485.45,14.0
KXSOL15M-26JUL222000-00,SOL,2026-07-23,yes,0.72,0.74,1,453.66,13.0
KXSOL15M-26JUL222300-00,SOL,2026-07-23,yes,0.73,0.74,1,496.38,14.0
KXSOL15M-26JUL231100-00,SOL,2026-07-23,no,0.6599999999999999,0.6699999999999999,1,1530.3,12.0
KXSOL15M-26JUL231400-00,SOL,2026-07-23,no,0.79,0.81,1,553.97,8.0
KXSOL15M-26JUL231700-00,SOL,2026-07-23,yes,0.65,0.66,1,2069.46,9.0
KXSOL15M-26JUL232000-00,SOL,2026-07-24,no,0.72,0.75,1,1186.89,12.0
KXSOL15M-26JUL240800-00,SOL,2026-07-24,no,0.73,0.75,0,1800.15,14.0
KXSOL15M-26JUL241100-00,SOL,2026-07-24,no,0.6699999999999999,0.69,0,499.2,12.0
KXSOL15M-26JUL241400-00,SOL,2026-07-24,no,0.79,0.8,1,1929.02,12.0
KXSOL15M-26JUL241700-00,SOL,2026-07-24,no,0.76,0.78,1,925.75,12.0
KXSOL15M-26JUL242000-00,SOL,2026-07-25,yes,0.66,0.68,1,1304.26,8.0
KXSOL15M-26JUL250800-00,SOL,2026-07-25,yes,0.7,0.72,1,987.3,9.0
KXSOL15M-26JUL251700-00,SOL,2026-07-25,no,0.6699999999999999,0.6799999999999999,1,5545.05,14.0
KXSOL15M-26JUL252000-00,SOL,2026-07-26,yes,0.67,0.68,1,2322.73,9.0
KXSOL15M-26JUL252300-00,SOL,2026-07-26,yes,0.75,0.76,1,1824.37,12.0
KXSOL15M-26JUL260200-00,SOL,2026-07-26,no,0.7,0.71,1,976.06,14.0
KXSOL15M-26JUL260500-00,SOL,2026-07-26,yes,0.71,0.72,1,340.14,11.0
KXSOL15M-26JUL260800-00,SOL,2026-07-26,no,0.72,0.73,1,1173.78,13.0
KXSOL15M-26JUL261400-00,SOL,2026-07-26,yes,0.69,0.72,0,11414.69,9.0
KXSOL15M-26JUL262300-00,SOL,2026-07-27,no,0.71,0.72,1,1158.99,12.0
KXSOL15M-26JUL270200-00,SOL,2026-07-27,no,0.71,0.74,0,778.81,14.0
KXSOL15M-26JUL270800-00,SOL,2026-07-27,no,0.69,0.71,1,470.1,12.0
KXSOL15M-26JUL271100-00,SOL,2026-07-27,yes,0.71,0.72,1,1552.43,13.0
KXSOL15M-26JUL271400-00,SOL,2026-07-27,no,0.69,0.7,1,934.89,14.0
KXSOL15M-26JUL272300-00,SOL,2026-07-28,no,0.69,0.7,0,535.73,11.0
KXSOL15M-26JUL280800-00,SOL,2026-07-28,yes,0.73,0.74,1,962.59,13.0
KXSOL15M-26JUL282000-00,SOL,2026-07-29,yes,0.78,0.79,1,1325.4,14.0
KXSOL15M-26JUL282300-00,SOL,2026-07-29,no,0.76,0.77,1,703.57,13.0
KXSOL15M-26JUL290800-00,SOL,2026-07-29,yes,0.7,0.71,1,164.84,13.0
KXSOL15M-26JUL291700-00,SOL,2026-07-29,no,0.65,0.6699999999999999,1,470.95,12.0
KXSOL15M-26JUL292000-00,SOL,2026-07-30,yes,0.67,0.68,1,366.26,14.0
KXSOL15M-26JUL300200-00,SOL,2026-07-30,no,0.72,0.74,1,576.09,8.0
KXSOL15M-26JUL301400-00,SOL,2026-07-30,yes,0.76,0.77,0,4165.77,11.0
KXSOL15M-26JUL301700-00,SOL,2026-07-30,no,0.65,0.6699999999999999,1,1066.71,9.0
KXSOL15M-26JUL302300-00,SOL,2026-07-31,yes,0.69,0.7,1,654.34,13.0
KXSOL15M-26JUL310500-00,SOL,2026-07-31,yes,0.67,0.68,1,235.26,14.0
KXSOL15M-26JUL311100-00,SOL,2026-07-31,yes,0.7,0.71,1,594.62,12.0
KXSOL15M-26JUL311400-00,SOL,2026-07-31,yes,0.65,0.67,1,409.77,12.0
KXSOL15M-26JUL311700-00,SOL,2026-07-31,no,0.6699999999999999,0.6799999999999999,1,109.75,9.0
KXSOL15M-26JUL312000-00,SOL,2026-08-01,no,0.69,0.7,1,619.52,13.0
KXSOL15M-26JUL312300-00,SOL,2026-08-01,yes,0.7,0.72,1,1031.22,13.0
KXSOL15M-26AUG010200-00,SOL,2026-08-01,no,0.6599999999999999,0.6699999999999999,0,442.17,13.0
KXSOL15M-26AUG010500-00,SOL,2026-08-01,yes,0.68,0.7,1,1053.28,12.0
KXSOL15M-26AUG011700-00,SOL,2026-08-01,yes,0.71,0.72,1,701.41,11.0
KXSOL15M-26AUG012300-00,SOL,2026-08-02,yes,0.66,0.68,1,1530.39,8.0
KXSOL15M-26AUG020200-00,SOL,2026-08-02,yes,0.69,0.72,1,798.27,12.0
KXSOL15M-26AUG021100-00,SOL,2026-08-02,no,0.71,0.72,1,883.39,13.0
KXSOL15M-26AUG021400-00,SOL,2026-08-02,yes,0.7,0.71,0,400.21,13.0
KXSOL15M-26AUG021700-00,SOL,2026-08-02,yes,0.75,0.77,1,986.41,12.0
KXSOL15M-26AUG022000-00,SOL,2026-08-03,no,0.65,0.6599999999999999,0,531.35,13.0
KXSOL15M-26AUG022300-00,SOL,2026-08-03,no,0.69,0.7,1,1329.99,8.0
KXSOL15M-26AUG030200-00,SOL,2026-08-03,yes,0.74,0.75,1,834.67,12.0
KXSOL15M-26AUG030500-00,SOL,2026-08-03,yes,0.72,0.73,1,434.98,9.0
KXSOL15M-26AUG030800-00,SOL,2026-08-03,no,0.6599999999999999,0.69,1,2156.91,9.0
KXSOL15M-26AUG031100-00,SOL,2026-08-03,no,0.74,0.76,0,416.27,11.0
KXSOL15M-26AUG032000-00,SOL,2026-08-04,yes,0.65,0.67,1,2118.21,14.0
KXSOL15M-26AUG032300-00,SOL,2026-08-04,no,0.74,0.75,1,3544.25,9.0
KXSOL15M-26AUG040200-00,SOL,2026-08-04,no,0.65,0.6699999999999999,1,927.24,11.0
KXSOL15M-26AUG040500-00,SOL,2026-08-04,no,0.6799999999999999,0.7,1,1623.03,12.0
KXSOL15M-26AUG040800-00,SOL,2026-08-04,yes,0.68,0.69,1,1120.39,14.0
KXSOL15M-26AUG041100-00,SOL,2026-08-04,no,0.73,0.74,1,392.39,10.0
KXSOL15M-26AUG041400-00,SOL,2026-08-04,no,0.72,0.73,1,865.24,11.0
KXSOL15M-26AUG041700-00,SOL,2026-08-04,no,0.6599999999999999,0.6799999999999999,1,633.91,14.0
KXSOL15M-26AUG042000-00,SOL,2026-08-05,no,0.73,0.74,1,1463.1,12.0
KXSOL15M-26AUG042300-00,SOL,2026-08-05,yes,0.71,0.73,0,1472.41,14.0
KXSOL15M-26AUG051100-00,SOL,2026-08-05,yes,0.66,0.67,1,728.0,13.0
KXSOL15M-26AUG051400-00,SOL,2026-08-05,no,0.71,0.72,1,861.64,11.0
KXXRP15M-26MAY242000-00,XRP,2026-05-25,no,0.6599999999999999,0.7,1,247.31,13.0
KXXRP15M-26MAY242300-00,XRP,2026-05-25,yes,0.67,0.68,0,1444.39,8.0
KXXRP15M-26MAY250200-00,XRP,2026-05-25,no,0.73,0.78,1,109.0,13.0
KXXRP15M-26MAY250800-00,XRP,2026-05-25,no,0.6699999999999999,0.73,1,6.0,11.0
KXXRP15M-26MAY251700-00,XRP,2026-05-25,yes,0.65,0.68,1,17.0,14.0
KXXRP15M-26MAY252000-00,XRP,2026-05-26,no,0.65,0.74,1,13.92,9.0
KXXRP15M-26MAY252300-00,XRP,2026-05-26,no,0.77,0.83,1,193.73,13.0
KXXRP15M-26MAY260200-00,XRP,2026-05-26,no,0.65,0.6799999999999999,1,53.76,14.0
KXXRP15M-26MAY260500-00,XRP,2026-05-26,no,0.74,0.8,1,43.06,11.0
KXXRP15M-26MAY261100-00,XRP,2026-05-26,yes,0.75,0.78,1,10.0,9.0
KXXRP15M-26MAY261400-00,XRP,2026-05-26,yes,0.65,0.69,1,45.18,13.0
KXXRP15M-26MAY261700-00,XRP,2026-05-26,yes,0.65,0.71,1,33.72,12.0
KXXRP15M-26MAY262000-00,XRP,2026-05-27,no,0.6599999999999999,0.69,1,18.84,11.0
KXXRP15M-26MAY262300-00,XRP,2026-05-27,yes,0.66,0.72,1,155.91,13.0
KXXRP15M-26MAY270200-00,XRP,2026-05-27,yes,0.72,0.79,1,75.29,9.0
KXXRP15M-26MAY271100-00,XRP,2026-05-27,yes,0.71,0.72,1,87.14,14.0
KXXRP15M-26MAY271700-00,XRP,2026-05-27,yes,0.7,0.76,1,92.67,13.0
KXXRP15M-26MAY272000-00,XRP,2026-05-28,no,0.6699999999999999,0.71,0,35.59,14.0
KXXRP15M-26MAY272300-00,XRP,2026-05-28,no,0.78,0.8200000000000001,1,20.47,12.0
KXXRP15M-26MAY280200-00,XRP,2026-05-28,no,0.6699999999999999,0.72,1,106.65,11.0
KXXRP15M-26MAY280800-00,XRP,2026-05-28,no,0.73,0.74,0,20.65,12.0
KXXRP15M-26MAY281100-00,XRP,2026-05-28,yes,0.65,0.71,1,98.98,8.0
KXXRP15M-26MAY281400-00,XRP,2026-05-28,yes,0.76,0.82,1,209.38,14.0
KXXRP15M-26MAY281700-00,XRP,2026-05-28,no,0.65,0.6699999999999999,1,50.82,14.0
KXXRP15M-26MAY282000-00,XRP,2026-05-29,no,0.72,0.77,1,70.92,14.0
KXXRP15M-26MAY290500-00,XRP,2026-05-29,no,0.6599999999999999,0.6699999999999999,1,113.0,13.0
KXXRP15M-26MAY291100-00,XRP,2026-05-29,yes,0.78,0.81,1,152.72,12.0
KXXRP15M-26MAY291400-00,XRP,2026-05-29,no,0.6599999999999999,0.72,1,29.11,12.0
KXXRP15M-26MAY291700-00,XRP,2026-05-29,yes,0.71,0.76,0,50.64,13.0
